date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
07/13/2019,12:00:00,26.63,.87,7.27,7.01,87.64,1.68,1.05,.26,13.17
07/13/2019,12:15:00,26.91,.87,7.33,7.26,91.11,1.72,1.08,.36,13.48
07/13/2019,12:30:00,26.96,.87,7.32,7.25,91.14,1.58,1.04,.3,13.42
07/13/2019,12:45:00,27.16,.87,7.35,7.44,93.8,1.76,1.1,.28,13.36
07/13/2019,13:00:00,27.38,.88,7.33,7.33,92.82,1.61,1.04,.21,13.23
07/13/2019,13:15:00,27.39,.88,7.33,7.29,92.33,1.55,1.02,.25,13.74
07/13/2019,13:30:00,27.47,.88,7.33,7.3,92.6,1.56,1.04,.24,13.74
07/13/2019,13:45:00,27.49,.88,7.34,7.33,93.02,1.48,1.03,.22,13.68
07/13/2019,14:00:00,27.49,.88,7.34,7.37,93.52,1.65,1.08,.24,13.66
07/13/2019,14:15:00,27.49,.88,7.37,7.56,95.89,1.58,1.07,.22,13.59
07/13/2019,14:30:00,27.86,.88,7.59,8.5,108.59,1.89,1.02,.25,13.56
07/13/2019,14:45:00,27.51,.88,7.47,8.06,102.28,1.79,1.15,.28,13.62
07/13/2019,15:00:00,28.06,.88,7.43,7.83,100.35,1.66,1.14,.35,13.53
07/13/2019,15:15:00,27.82,.88,7.46,8.05,102.77,1.65,1.19,.3,13.6
07/13/2019,15:30:00,27.87,.87,7.41,7.82,99.83,1.78,1.23,.33,13.12
07/13/2019,15:45:00,28.1,.87,7.44,7.89,101.17,1.77,1.22,.3,13.65
07/13/2019,16:00:00,27.99,.87,7.43,7.91,101.22,1.72,1.21,.32,13.15
07/13/2019,16:15:00,27.75,.87,7.41,7.86,100.17,1.86,1.32,.36,13.24
07/13/2019,16:30:00,27.87,.87,7.44,7.97,101.76,1.71,1.34,.38,13.61
07/13/2019,16:45:00,27.84,.87,7.44,8.03,102.51,1.6,1.36,.36,13.64
07/13/2019,17:00:00,27.86,.87,7.45,8.08,103.2,1.81,1.37,.38,13.6
07/13/2019,17:15:00,27.78,.86,7.47,8.22,104.82,1.99,1.41,.44,13.07
07/13/2019,17:30:00,27.81,.85,7.52,8.41,107.32,2.01,1.44,.56,13.64
07/13/2019,17:45:00,27.78,.85,7.54,8.45,107.79,2.19,1.46,.51,13.61
07/13/2019,18:00:00,27.81,.85,7.56,8.5,108.43,2.11,1.51,.56,13.64
07/13/2019,18:15:00,27.8,.85,7.57,8.53,108.88,2.22,1.5,.51,13.58
07/13/2019,18:30:00,27.8,.85,7.56,8.55,109.04,2.26,1.64,.59,13.67
07/13/2019,18:45:00,27.8,.85,7.54,8.46,107.91,2.2,1.55,.49,13.4
07/13/2019,19:00:00,27.83,.85,7.57,8.57,109.36,2.19,1.62,.58,13.62
07/13/2019,19:15:00,27.78,.85,7.56,8.54,108.94,2.15,1.59,.55,13.06
07/13/2019,19:30:00,27.76,.85,7.57,8.55,109.06,2.12,1.51,.57,13.05
07/13/2019,19:45:00,27.74,.85,7.52,8.41,107.15,2.01,1.56,.61,13.07
07/13/2019,20:00:00,27.71,.85,7.5,8.36,106.43,2.1,1.45,.57,12.82
07/13/2019,20:15:00,27.67,.85,7.51,8.36,106.4,1.96,1.5,.5,12.76
07/13/2019,20:30:00,27.66,.85,7.47,8.19,104.29,2.22,1.57,.54,12.78
07/13/2019,20:45:00,27.63,.85,7.48,8.25,105,2.13,1.54,.53,12.79
07/13/2019,21:00:00,27.62,.85,7.46,8.23,104.63,2.34,1.5,.56,12.77
07/13/2019,21:15:00,27.6,.85,7.47,8.19,104.14,2.01,1.54,.59,12.76
07/13/2019,21:30:00,27.58,.85,7.45,8.14,103.43,1.95,1.54,.54,12.72
07/13/2019,21:45:00,27.56,.85,7.45,8.11,103.07,1.88,1.45,.59,12.71
07/13/2019,22:00:00,27.54,.85,7.42,8.07,102.45,1.94,1.43,.57,12.73
07/13/2019,22:15:00,27.52,.85,7.42,8.06,102.32,1.89,1.48,.66,12.76
07/13/2019,22:30:00,27.49,.85,7.41,8.01,101.64,1.83,1.44,.5,12.74
07/13/2019,22:45:00,27.48,.85,7.41,7.99,101.33,1.77,1.5,.56,12.78
07/13/2019,23:00:00,27.46,.86,7.39,7.94,100.69,2,1.42,.52,12.8
07/13/2019,23:15:00,27.44,.85,7.39,7.93,100.5,1.89,1.38,.5,12.73
07/13/2019,23:30:00,27.41,.85,7.39,7.9,100.16,2.08,1.41,.58,12.71
07/13/2019,23:45:00,27.4,.86,7.38,7.86,99.52,1.9,1.34,.56,12.73
07/14/2019,00:00:00,27.38,.86,7.37,7.84,99.25,2.09,1.47,.45,12.71
07/14/2019,00:15:00,27.35,.86,7.38,7.83,99.06,1.87,1.39,.58,12.73
07/14/2019,00:30:00,27.32,.85,7.38,7.83,99.03,2.02,1.38,.63,12.71
07/14/2019,00:45:00,27.33,.85,7.38,7.8,98.63,1.85,1.33,.59,12.71
07/14/2019,01:00:00,27.31,.85,7.37,7.78,98.43,1.85,1.12,.53,12.72
07/14/2019,01:15:00,27.31,.85,7.37,7.71,97.55,2.04,1.57,.59,12.71
07/14/2019,01:30:00,27.3,.86,7.34,7.56,95.61,1.8,1.32,.47,12.71
07/14/2019,01:45:00,27.29,.86,7.33,7.53,95.19,1.95,1.12,.56,12.7
07/14/2019,02:00:00,27.28,.86,7.33,7.5,94.82,1.62,1.33,.47,12.7
07/14/2019,02:15:00,27.27,.86,7.34,7.61,96.14,2.23,1.35,.52,12.7
07/14/2019,02:30:00,27.24,.86,7.33,7.56,95.49,1.76,1.38,.51,12.7
07/14/2019,02:45:00,27.24,.86,7.34,7.58,95.79,2.01,1.29,.53,12.68
07/14/2019,03:00:00,27.22,.86,7.34,7.56,95.52,1.81,1.28,.53,12.69
07/14/2019,03:15:00,27.2,.86,7.34,7.56,95.49,1.76,1.45,.52,12.62
07/14/2019,03:30:00,27.17,.86,7.33,7.53,94.96,1.93,1.24,.51,12.67
07/14/2019,03:45:00,27.14,.85,7.33,7.54,95.09,1.74,1.2,.54,12.66
07/14/2019,04:00:00,27.14,.85,7.33,7.52,94.84,1.93,1.21,.47,12.62
07/14/2019,04:15:00,27.12,.84,7.34,7.57,95.45,1.97,1.24,.6,12.63
07/14/2019,04:30:00,27.12,.84,7.35,7.58,95.5,1.97,1.25,.63,12.68
07/14/2019,04:45:00,27.13,.84,7.35,7.55,95.22,2.15,1.26,.62,12.68
07/14/2019,05:00:00,27.11,.84,7.35,7.53,94.86,2,1.01,.56,12.63
07/14/2019,05:15:00,27.11,.84,7.34,7.49,94.43,2.23,1.26,.63,12.63
07/14/2019,05:30:00,27.1,.84,7.33,7.42,93.56,1.91,1.24,.56,12.62
07/14/2019,05:45:00,27.07,.84,7.33,7.42,93.45,2.16,1.23,.46,12.65
07/14/2019,06:00:00,27.04,.83,7.34,7.46,93.93,2.04,1.22,.56,12.63
07/14/2019,06:15:00,27.01,.83,7.35,7.5,94.4,2.1,1.39,.58,12.62
07/14/2019,06:30:00,26.98,.83,7.35,7.49,94.13,1.98,1.88,.65,12.65
07/14/2019,06:45:00,26.97,.84,7.32,7.3,91.78,2.09,1.26,.41,12.68
07/14/2019,07:00:00,26.93,.84,7.3,7.18,90.2,2.24,1.3,.49,12.68
07/14/2019,07:15:00,26.86,.83,7.33,7.4,92.88,2.07,1.3,.48,12.68
07/14/2019,07:30:00,26.86,.83,7.33,7.37,92.45,1.89,1.32,.7,12.72
07/14/2019,07:45:00,26.85,.83,7.33,7.38,92.58,2.41,1.27,.61,12.68
07/14/2019,08:00:00,26.86,.83,7.35,7.48,93.8,2.17,1.33,.58,12.63
07/14/2019,08:15:00,26.89,.83,7.34,7.48,93.89,2.19,1.24,.57,12.68
07/14/2019,08:30:00,26.92,.83,7.36,7.55,94.84,2.43,1.31,.58,12.67
07/14/2019,08:45:00,27.04,.84,7.4,7.75,97.53,2.34,1.4,.68,12.68
07/14/2019,09:00:00,27.11,.84,7.42,7.88,99.33,3.07,1.43,.68,12.8
07/14/2019,09:15:00,27.1,.84,7.42,7.83,98.72,2.15,1.39,.68,13.01
07/14/2019,09:30:00,27.21,.83,7.45,8.01,101.09,2.16,1.42,.58,13.12
07/14/2019,09:45:00,27.25,.83,7.48,8.11,102.45,2.21,1.49,.75,13.17
07/14/2019,10:00:00,27.33,.83,7.48,8.1,102.47,2.19,1.4,.64,13.17
07/14/2019,10:15:00,27.35,.83,7.49,8.13,102.92,2.46,1.59,.67,13.23
07/14/2019,10:30:00,27.42,.84,7.49,8.14,103.1,2.17,1.35,.62,13.23
07/14/2019,10:45:00,27.5,.84,7.53,8.27,104.92,2.16,1.35,.53,13.18
07/14/2019,11:00:00,27.61,.84,7.51,8.2,104.2,2.13,1.26,.62,13.07
07/14/2019,11:15:00,27.68,.84,7.47,8.03,102.19,2.15,1.28,.62,13.28
07/14/2019,11:30:00,27.71,.84,7.48,8.04,102.35,2.07,1.25,.51,13.11
07/14/2019,11:45:00,27.83,.84,7.62,8.52,108.79,2.35,1.26,.76,13.38
07/14/2019,12:00:00,27.8,.84,7.62,8.56,109.22,2.27,1.35,.63,13.39
07/14/2019,12:15:00,27.95,.84,7.79,9.01,115.25,2.59,1.52,.73,13.6
07/14/2019,12:30:00,28.37,.84,7.81,9.04,116.48,2.14,1.27,.58,13.5
07/14/2019,12:45:00,28,.84,7.72,8.89,113.77,2.62,1.36,.7,13.39
07/14/2019,13:00:00,27.91,.84,7.68,8.84,112.94,2.19,1.18,.66,13.74
07/14/2019,13:15:00,28.26,.84,7.7,8.71,112.1,2.64,1.39,.67,13.21
07/14/2019,13:30:00,28.55,.84,7.8,8.97,116.01,2.11,1.47,.67,13.7
07/14/2019,13:45:00,28.6,.84,7.84,9.08,117.45,2.49,1.54,.65,13.61
07/14/2019,14:00:00,28.17,.84,7.83,9.15,117.55,2.63,1.65,.79,13.2
07/14/2019,14:15:00,28.15,.85,7.75,8.99,115.35,2.57,1.71,.79,13.06
07/14/2019,14:30:00,28.33,.84,7.85,9.15,117.8,2.67,1.76,.83,13.68
07/14/2019,14:45:00,27.91,.85,7.65,8.86,113.26,2.98,1.69,.77,13.25
07/14/2019,15:00:00,27.88,.85,7.65,8.89,113.6,2.53,1.66,.79,13.7
07/14/2019,15:15:00,27.98,.85,7.72,8.98,114.95,2.8,1.87,.94,13.68
07/14/2019,15:30:00,27.95,.85,7.69,8.89,113.76,2.79,2.04,.92,13.62
07/14/2019,15:45:00,27.98,.85,7.71,8.99,115.08,2.63,2.01,.92,13.65
07/14/2019,16:00:00,28.18,.85,7.84,9.24,118.71,2.87,1.8,.77,13.06
07/14/2019,16:15:00,28.1,.85,7.88,9.37,120.2,2.68,2.04,.87,13.64
07/14/2019,16:30:00,28.08,.85,7.89,9.41,120.64,2.44,1.98,.93,13.65
07/14/2019,16:45:00,28.16,.85,7.98,9.58,123.06,2.96,2.73,.99,13.23
07/14/2019,17:00:00,28.19,.85,7.96,9.52,122.33,2.82,2.11,1.02,13.14
07/14/2019,17:15:00,28.21,.85,7.99,9.59,123.24,2.71,2.03,.88,13.13
07/14/2019,17:30:00,28.23,.86,8.06,9.73,125.13,2.84,2.23,.99,12.97
07/14/2019,17:45:00,28.22,.86,8.06,9.74,125.16,2.98,2.23,1,13.69
07/14/2019,18:00:00,28.18,.86,8.01,9.62,123.58,2.85,2.26,.96,13.61
07/14/2019,18:15:00,28.16,.86,8.07,9.79,125.64,3.03,2.44,1.01,13.67
07/14/2019,18:30:00,28.09,.86,8,9.65,123.79,2.88,2.27,.96,12.91
07/14/2019,18:45:00,28.03,.86,7.9,9.5,121.73,2.9,2.29,.99,12.85
07/14/2019,19:00:00,27.97,.87,7.79,9.3,119.04,2.85,2.38,1.04,12.91
07/14/2019,19:15:00,27.94,.87,7.7,9.01,115.22,2.75,1.95,.91,12.91
07/14/2019,19:30:00,27.9,.87,7.66,8.87,113.33,2.43,1.98,.93,12.83
07/14/2019,19:45:00,27.87,.87,7.64,8.83,112.85,2.74,2.05,.91,12.78
07/14/2019,20:00:00,27.83,.87,7.59,8.62,110.08,2.58,1.89,.82,12.79
07/14/2019,20:15:00,27.81,.87,7.57,8.61,109.91,2.63,2.05,.92,12.77
07/14/2019,20:30:00,27.8,.87,7.59,8.64,110.29,2.74,2.16,.94,12.73
07/14/2019,20:45:00,27.78,.87,7.57,8.57,109.36,2.9,2.26,.95,12.79
07/14/2019,21:00:00,27.76,.87,7.58,8.59,109.48,2.95,1.97,.98,12.77
07/14/2019,21:15:00,27.73,.87,7.54,8.44,107.55,2.26,2.02,.87,12.77
07/14/2019,21:30:00,27.71,.87,7.51,8.28,105.47,2.71,2.46,.91,12.71
07/14/2019,21:45:00,27.67,.87,7.49,8.28,105.45,2.9,1.97,.92,12.73
07/14/2019,22:00:00,27.66,.87,7.48,8.24,104.9,2.59,1.92,.82,12.71
07/14/2019,22:15:00,27.63,.87,7.47,8.23,104.68,2.75,1.95,.97,12.68
07/14/2019,22:30:00,27.61,.87,7.49,8.3,105.48,3.11,1.99,1.05,12.7
07/14/2019,22:45:00,27.58,.87,7.46,8.18,103.98,2.53,2.08,.9,12.8
07/14/2019,23:00:00,27.56,.87,7.45,8.16,103.67,2.23,1.9,.8,12.71
07/14/2019,23:15:00,27.54,.87,7.45,8.13,103.23,3.8,2,.9,12.72
07/14/2019,23:30:00,27.53,.87,7.45,8.13,103.18,2.66,2.38,.85,12.72
07/14/2019,23:45:00,27.5,.87,7.45,8.18,103.87,2.99,1.87,.88,12.69
07/15/2019,00:00:00,27.46,.87,7.46,8.21,104.14,2.5,1.91,.89,12.7
07/15/2019,00:15:00,27.44,.87,7.45,8.1,102.71,3.62,1.8,.83,12.68
07/15/2019,00:30:00,27.41,.87,7.46,8.15,103.27,2.3,1.92,.86,12.68
07/15/2019,00:45:00,27.38,.87,7.44,8.03,101.66,2.44,1.92,.89,12.72
07/15/2019,01:00:00,27.37,.87,7.41,7.92,100.35,2.01,2.11,1.05,12.71
07/15/2019,01:15:00,27.34,.88,7.45,8.08,102.29,2.62,1.81,.88,12.69
07/15/2019,01:30:00,27.31,.88,7.45,8.09,102.37,2.37,1.94,1.01,12.68
07/15/2019,01:45:00,27.28,.88,7.43,8.03,101.49,3.04,1.96,.7,12.63
07/15/2019,02:00:00,27.25,.88,7.42,7.95,100.43,2.42,1.74,.85,12.7
07/15/2019,02:15:00,27.21,.88,7.41,7.87,99.36,2.79,2.23,.91,12.63
07/15/2019,02:30:00,27.18,.88,7.41,7.9,99.66,2.53,1.91,1.09,12.71
07/15/2019,02:45:00,27.15,.88,7.42,7.92,99.92,2.4,1.89,1.14,12.7
07/15/2019,03:00:00,27.11,.88,7.41,7.89,99.48,2.89,1.86,1.08,12.62
07/15/2019,03:15:00,27.1,.89,7.4,7.86,98.99,2.26,1.88,1.03,12.66
07/15/2019,03:30:00,27.07,.9,7.38,7.68,96.68,2.49,1.89,.94,12.68
07/15/2019,03:45:00,27.02,.89,7.37,7.61,95.74,2.8,2.12,.96,12.65
07/15/2019,04:00:00,27.01,.89,7.35,7.54,94.84,3.1,1.89,.97,12.63
07/15/2019,04:15:00,26.96,.89,7.37,7.61,95.64,2.48,1.69,.87,12.69
07/15/2019,04:30:00,26.92,.89,7.38,7.73,97.13,2.03,1.86,1.07,12.62
07/15/2019,04:45:00,26.91,.9,7.39,7.75,97.35,1.76,1.89,.93,12.63
07/15/2019,05:00:00,26.89,.9,7.38,7.7,96.65,2.86,2.09,.81,12.62
07/15/2019,05:15:00,26.87,.9,7.38,7.72,96.83,2,2.08,.95,12.63
07/15/2019,05:30:00,26.85,.91,7.38,7.71,96.71,2.32,2.09,.76,12.65
07/15/2019,05:45:00,26.83,.92,7.37,7.64,95.87,2.12,1.93,.83,12.62
07/15/2019,06:00:00,26.82,.93,7.34,7.46,93.51,2.38,1.91,.77,12.61
07/15/2019,06:15:00,26.78,.92,7.36,7.55,94.62,1.91,1.99,.94,12.63
07/15/2019,06:30:00,26.76,.92,7.33,7.42,92.95,2.32,1.85,.77,12.62
07/15/2019,06:45:00,26.7,.92,7.37,7.65,95.72,2.21,1.84,.88,12.63
07/15/2019,07:00:00,26.68,.92,7.37,7.69,96.14,2.1,1.86,.93,12.63
07/15/2019,07:15:00,26.71,.92,7.36,7.64,95.62,2.08,2,.74,12.71
07/15/2019,07:30:00,26.68,.92,7.33,7.44,93.05,2.43,1.7,.75,12.6
07/15/2019,07:45:00,26.67,.93,7.35,7.57,94.71,2.17,1.75,.82,12.66
07/15/2019,08:00:00,26.63,.93,7.34,7.53,94.16,2.22,1.67,.72,12.62
07/15/2019,08:15:00,26.6,.92,7.36,7.57,94.61,2.23,1.87,.71,12.63
07/15/2019,08:30:00,26.6,.87,7.48,8.13,101.49,2.45,2.06,1,12.63
07/15/2019,08:45:00,26.66,.87,7.49,8.18,102.23,2.31,2.11,.88,12.69
07/15/2019,09:00:00,26.71,.87,7.52,8.27,103.49,2.45,2.17,.99,12.8
07/15/2019,09:15:00,26.73,.87,7.52,8.31,103.99,2.71,2.15,1.07,13.07
07/15/2019,09:30:00,26.73,.87,7.52,8.31,104,2.83,2.12,1.05,13.07
07/15/2019,09:45:00,26.76,.87,7.51,8.3,103.99,2.61,3.29,.96,12.99
07/15/2019,10:00:00,26.75,.88,7.5,8.27,103.56,2.44,1.99,.9,13.1
07/15/2019,10:15:00,26.81,.88,7.51,8.31,104.13,2.54,1.93,.92,13.06
07/15/2019,10:30:00,26.83,.88,7.5,8.29,103.93,2.64,1.91,.89,13.06
07/15/2019,10:45:00,26.87,.88,7.53,8.41,105.55,2.67,1.95,.91,13.22
07/15/2019,11:00:00,26.88,.89,7.5,8.28,103.92,2.48,1.78,.84,13.17
07/15/2019,11:15:00,26.92,.88,7.5,8.31,104.36,2.44,1.76,.81,13.18
07/15/2019,11:30:00,26.95,.89,7.5,8.31,104.49,3.57,1.82,.91,13.26
07/15/2019,11:45:00,26.96,.9,7.5,8.29,104.17,2.69,1.74,.95,13.31
07/15/2019,12:00:00,26.98,.89,7.57,8.52,107.12,2.83,1.52,.97,13.31
07/15/2019,12:15:00,27.07,.9,7.59,8.57,107.89,2.9,1.81,.82,13.42
07/15/2019,12:30:00,27.06,.9,7.56,8.47,106.71,2.68,1.73,.81,13.39
07/15/2019,12:45:00,27.09,.9,7.55,8.43,106.28,2.76,1.69,.81,13.44
07/15/2019,13:00:00,27.29,.9,7.61,8.69,109.93,2.94,1.74,.79,13.56
07/15/2019,13:15:00,27.29,.9,7.69,8.88,112.23,2.6,1.8,.86,13.83
07/15/2019,13:30:00,27.35,.9,7.75,9.03,114.25,2.65,1.93,.89,13.76
07/15/2019,13:45:00,27.34,.9,7.78,9.12,115.36,2.95,1.95,.88,13.78
07/15/2019,14:00:00,27.59,.89,7.89,9.36,119.03,2.88,1.96,.85,13.79
07/15/2019,14:15:00,27.72,.89,7.89,9.33,118.89,2.83,1.82,.82,13.76
07/15/2019,14:30:00,28.04,.89,7.94,9.43,120.8,3,1.94,.89,13.76
07/15/2019,14:45:00,28.12,.89,7.94,9.41,120.8,2.52,1.84,.7,13.68
07/15/2019,15:00:00,28.05,.89,7.94,9.41,120.62,3.09,2.47,.81,13.77
07/15/2019,15:15:00,28.03,.89,7.99,9.5,121.64,2.91,2.32,.88,13.68
07/15/2019,15:30:00,28.13,.89,8.03,9.56,122.71,2.97,1.77,.82,13.7
07/15/2019,15:45:00,28.12,.89,8.03,9.56,122.66,2.89,1.9,.82,13.62
07/15/2019,16:00:00,28.1,.89,8.02,9.52,122.14,2.87,1.93,.88,13.67
07/15/2019,16:15:00,28.13,.89,8.12,9.74,124.95,2.78,2,.86,13.66
07/15/2019,16:30:00,28.2,.89,8.19,9.91,127.32,2.79,1.96,.83,13.65
07/15/2019,16:45:00,28.22,.9,8.24,9.99,128.48,2.9,1.96,.94,13.61
07/15/2019,17:00:00,28.16,.9,8.22,9.97,128,2.67,1.96,.87,13.69
07/15/2019,17:15:00,28.09,.9,8.26,10.04,128.74,2.9,1.98,.86,13.64
07/15/2019,17:30:00,27.98,.91,8.18,9.92,127.03,2.92,2.06,.87,13.54
07/15/2019,17:45:00,27.96,.92,8.14,9.89,126.56,2.68,2.12,.92,13.36
07/15/2019,18:00:00,27.94,.93,8.15,9.97,127.52,3.4,2.44,1.02,13.76
07/15/2019,18:15:00,27.92,.93,8.12,9.91,126.69,3.02,2.38,.95,13.68
07/15/2019,18:30:00,27.97,.93,8.19,10.05,128.62,2.91,2.23,.94,13.7
07/15/2019,18:45:00,27.84,.9,8.26,10.12,129.27,3.02,2.09,.85,12.98
07/15/2019,19:00:00,27.89,.91,8.26,10.13,129.43,2.7,2.37,.88,12.83
07/15/2019,19:15:00,27.83,.91,8.14,9.85,125.78,2.61,2.05,.9,12.87
07/15/2019,19:30:00,27.83,.91,8.17,9.93,126.75,2.98,1.98,.98,12.83
07/15/2019,19:45:00,27.82,.91,8.08,9.72,124.08,3.07,2.18,.84,12.78
07/15/2019,20:00:00,27.8,.92,8.11,9.77,124.67,3.11,2.16,.91,12.81
07/15/2019,20:15:00,27.77,.91,8.08,9.74,124.28,3.79,1.77,.88,12.79
07/15/2019,20:30:00,27.74,.91,8.05,9.65,123.02,2.64,2.33,.96,12.77
07/15/2019,20:45:00,27.73,.91,8.03,9.59,122.2,2.99,2.29,.97,12.78
07/15/2019,21:00:00,27.67,.91,7.98,9.51,121.03,2.82,2.33,.87,12.77
07/15/2019,21:15:00,27.63,.91,7.93,9.41,119.69,2.65,1.92,1.05,12.73
07/15/2019,21:30:00,27.58,.91,7.9,9.32,118.5,2.49,1.94,.9,12.74
07/15/2019,21:45:00,27.57,.91,7.85,9.22,117.19,3.09,2.16,1.12,12.78
07/15/2019,22:00:00,27.54,.91,7.8,9.11,115.65,2.47,2.09,.93,12.77
07/15/2019,22:15:00,27.52,.91,7.79,9.07,115.13,3.89,2.06,.78,12.77
07/15/2019,22:30:00,27.47,.91,7.8,9.09,115.31,4.45,2.25,1.12,12.71
07/15/2019,22:45:00,27.44,.91,7.81,9.19,116.5,2.98,2.24,.9,12.74
07/15/2019,23:00:00,27.42,.9,7.79,9.12,115.64,2.68,2.29,.91,12.73
07/15/2019,23:15:00,27.39,.9,7.77,9.09,115.16,2.65,2.34,1.18,12.8
07/15/2019,23:30:00,27.36,.91,7.74,9.02,114.16,3.09,2.28,.93,12.71
07/15/2019,23:45:00,27.35,.91,7.72,9,113.99,2.98,2.26,.82,12.74
07/16/2019,00:00:00,27.32,.91,7.69,8.87,112.18,3.38,2.83,1.26,12.71
07/16/2019,00:15:00,27.3,.91,7.65,8.69,109.92,2.18,2.29,1.13,12.74
07/16/2019,00:30:00,27.26,.91,7.69,8.82,111.52,2.97,2.38,1.11,12.71
07/16/2019,00:45:00,27.23,.91,7.66,8.76,110.58,3.72,2.44,1.07,12.71
07/16/2019,01:00:00,27.21,.91,7.65,8.72,110.16,3.48,2.18,1.01,12.71
07/16/2019,01:15:00,27.18,.9,7.64,8.72,110.06,2.34,2.16,1.02,12.7
07/16/2019,01:30:00,27.16,.91,7.59,8.49,107.1,2.45,2.08,.83,12.68
07/16/2019,01:45:00,27.14,.91,7.56,8.4,105.97,2.51,2.23,1.03,12.7
07/16/2019,02:00:00,27.12,.91,7.54,8.31,104.7,2.77,2.13,.96,12.68
07/16/2019,02:15:00,27.07,.91,7.56,8.42,106.03,3.21,2.13,1,12.68
07/16/2019,02:30:00,27.07,.9,7.54,8.34,105.05,2.34,3.91,.81,12.67
07/16/2019,02:45:00,27.04,.9,7.54,8.35,105.05,2.66,2.27,.81,12.66
07/16/2019,03:00:00,27.01,.9,7.56,8.44,106.13,2.71,2.45,1.27,12.65
07/16/2019,03:15:00,26.99,.9,7.57,8.48,106.71,2.51,2.16,1.13,12.62
07/16/2019,03:30:00,26.98,.9,7.5,8.13,102.26,4.08,2.36,1.14,12.71
07/16/2019,03:45:00,26.95,.9,7.5,8.19,102.9,2.78,2.22,.98,12.62
07/16/2019,04:00:00,26.94,.9,7.52,8.24,103.55,2.35,2.24,.95,12.63
07/16/2019,04:15:00,26.91,.91,7.51,8.2,102.96,2.6,2.22,1.19,12.65
07/16/2019,04:30:00,26.89,.91,7.51,8.26,103.76,2.33,2.14,1.07,12.63
07/16/2019,04:45:00,26.86,.9,7.56,8.49,106.52,2.07,2.88,.95,12.68
07/16/2019,05:00:00,26.81,.9,7.58,8.55,107.2,3.33,2.14,.97,12.68
07/16/2019,05:15:00,26.8,.9,7.57,8.55,107.14,2.86,2.39,1.12,12.63
07/16/2019,05:30:00,26.76,.9,7.57,8.55,107.02,3.28,2.43,.79,12.68
07/16/2019,05:45:00,26.75,.9,7.56,8.5,106.47,2.08,2.36,.9,12.67
07/16/2019,06:00:00,26.75,.9,7.56,8.53,106.84,2.18,2.39,1.03,12.62
07/16/2019,06:15:00,26.72,.91,7.56,8.54,106.84,2.86,2.32,1.01,12.62
07/16/2019,06:30:00,26.72,.91,7.57,8.58,107.33,3.08,1.85,.88,12.62
07/16/2019,06:45:00,26.72,.91,7.54,8.46,105.89,2.54,2.3,1.23,12.68
07/16/2019,07:00:00,26.72,.91,7.55,8.52,106.64,2.33,2.23,.91,12.71
07/16/2019,07:15:00,26.72,.92,7.57,8.6,107.64,2.59,2.24,.91,12.69
07/16/2019,07:30:00,26.74,.93,7.58,8.62,108,2.34,2.27,.94,12.71
07/16/2019,07:45:00,26.8,.95,7.57,8.58,107.55,2.54,2.32,1,12.71
07/16/2019,08:00:00,26.82,.95,7.58,8.59,107.75,2.26,2.35,.85,12.74
07/16/2019,08:15:00,26.82,.95,7.58,8.62,108.04,2.38,2.51,.99,12.72
07/16/2019,08:30:00,26.82,.95,7.58,8.6,107.83,2.66,2.4,1.13,12.78
07/16/2019,08:45:00,26.85,.96,7.6,8.67,108.82,2.26,2.48,.88,12.77
07/16/2019,09:00:00,26.9,.96,7.62,8.77,110.16,2.48,2.27,.94,12.79
07/16/2019,09:15:00,26.99,.96,7.68,8.96,112.77,3.67,2.55,.99,13.06
07/16/2019,09:30:00,27.06,.97,7.68,8.98,113.16,2.31,2.35,.87,13.32
07/16/2019,09:45:00,27.12,.96,7.7,9,113.42,2.34,2.19,.85,13.36
07/16/2019,10:00:00,27.3,.95,7.84,9.4,118.93,2.7,2.49,1.06,13.32
07/16/2019,10:15:00,27.37,.94,7.89,9.53,120.71,2.71,2.46,.99,13.24
07/16/2019,10:30:00,27.44,.94,7.96,9.68,122.77,2.69,2.73,1.08,13.26
07/16/2019,10:45:00,27.48,.93,8.01,9.79,124.24,2.76,2.65,1.05,13.33
07/16/2019,11:00:00,27.47,.93,8.07,9.94,126.03,2.87,2.98,1.14,13.45
07/16/2019,11:15:00,27.51,.93,8.11,10.01,127.02,2.79,2.94,1.19,13.33
07/16/2019,11:30:00,27.44,.9,8.06,9.85,124.91,2.8,2.63,1.04,13.49
07/16/2019,11:45:00,27.4,.89,8.03,9.81,124.33,2.96,2.61,1.03,13.5
07/16/2019,12:00:00,27.42,.88,8.05,9.85,124.87,3.1,2.61,1.03,13.68
07/16/2019,12:15:00,27.6,.89,8.14,9.98,126.82,2.98,2.49,.96,13.68
07/16/2019,12:30:00,27.5,.89,8.16,10.09,128.01,3.19,2.63,1.08,13.67
07/16/2019,12:45:00,27.49,.88,8.13,10,126.85,2.97,2.54,.99,13.7
07/16/2019,13:00:00,27.53,.89,8.2,10.14,128.72,3.04,2.74,1.09,13.7
07/16/2019,13:15:00,27.61,.89,8.29,10.34,131.48,3.22,2.75,1.09,13.64
07/16/2019,13:30:00,27.77,.88,8.14,9.93,126.68,3.07,2.22,.97,13.66
07/16/2019,13:45:00,27.8,.88,8.18,9.98,127.32,3.19,2.26,.92,13.7
