date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
08/20/2021,04:45,25.65,.77,7.06,7.01,86,2.12,2.17,.26,12500,9.1
08/20/2021,05:00,25.65,.77,7.06,7.02,86.2,2.13,2.17,.29,12700,9.2
08/20/2021,05:15,25.63,.77,7.06,6.99,85.8,2.11,2.18,.27,11900,9.1
08/20/2021,05:30,25.62,.77,7.05,6.99,85.7,2.2,1.88,.26,11900,9.1
08/20/2021,05:45,25.62,.77,7.04,6.89,84.5,2.23,2.19,.25,11900,9.1
08/20/2021,06:00,25.6,.76,7.03,6.84,83.9,2.07,2.03,.25,11600,9
08/20/2021,06:15,25.6,.77,7.03,6.79,83.2,2.17,2.03,.25,11900,8.9
08/20/2021,06:30,25.61,.77,7.02,6.82,83.6,2.26,2.03,.24,12500,8.7
08/20/2021,06:45,25.6,.77,7.03,6.83,83.8,2.18,2.08,.25,13200,8.5
08/20/2021,07:00,25.59,.77,7.02,6.73,82.5,2.33,2,.27,13600,8.4
08/20/2021,07:15,25.58,.77,7.04,6.62,81.2,2.29,2.13,.24,14200,8.4
08/20/2021,07:30,25.56,.77,7.05,6.63,81.3,2.46,1.44,.17,15000,8.4
08/20/2021,07:45,25.55,.77,7.04,6.53,79.96,2.07,1.98,.24,14300,8.4
08/20/2021,08:00,25.55,.77,7.05,6.68,81.9,2.56,1.85,.2,15700,8.3
08/20/2021,08:15,25.54,.78,7.02,6.77,82.9,2.34,1.95,.24,16600,8.2
08/20/2021,08:30,25.54,.78,7.06,6.7,82.1,2.6,1.7,.24,17300,8.1
08/20/2021,08:45,25.54,.78,7.07,6.59,80.8,2.13,1.24,.12,17300,8
08/20/2021,09:00,25.54,.76,7.07,6.7,82.1,2.29,1.64,.21,16800,7.4
08/20/2021,09:15,25.53,.76,7.03,6.56,80.4,2.32,1.72,.22,17200,7.1
08/20/2021,09:30,25.55,.76,7.04,6.73,82.4,2.37,1.83,.24,17200,7.5
08/20/2021,09:45,25.56,.76,7.04,6.64,81.4,2.37,1.55,.2,17800,7.1
08/20/2021,10:00,25.56,.76,7.03,6.73,82.4,2.31,1.76,.21,17200,7.1
08/20/2021,10:15,25.58,.77,7.04,6.86,84.1,2.21,1.81,.25,16800,7.1
08/20/2021,10:30,25.56,.8,7.01,6.68,81.8,2.17,1.8,.19,16400,7.2
08/20/2021,10:45,25.55,.79,7.01,6.71,82.2,2.15,1.76,.23,16400,7.3
08/20/2021,11:00,25.54,.79,7.01,6.62,81.1,2.08,1.59,.19,15400,7.3
08/20/2021,11:15,25.53,.79,6.98,6.5,79.62,2.24,1.55,.2,14500,7.2
08/20/2021,11:30,25.54,.8,7,6.54,80,2.13,1.59,.18,13600,6.9
08/20/2021,11:45,25.53,.8,6.99,6.5,79.54,2.14,1.56,.17,12800,6.8
08/20/2021,12:00,25.54,.8,7,6.52,79.81,2.21,1.44,.19,12800,6.5
08/20/2021,12:15,25.53,.8,6.99,6.48,79.4,2.31,1.47,.2,12800,6.5
08/20/2021,12:30,25.5,.77,6.97,6.43,78.66,2.36,1.45,.16,13300,6.4
08/20/2021,12:45,25.49,.8,6.98,6.42,78.5,2.36,1.47,.15,14500,6.3
08/20/2021,13:00,25.49,.79,6.96,6.42,78.55,2.37,1.47,.14,15700,6
08/20/2021,13:15,25.47,.79,6.96,6.46,78.98,2.37,1.44,.16,17300,5.9
08/20/2021,13:30,25.52,.77,6.98,6.56,80.3,2.49,1.53,.15,17900,5.9
08/20/2021,13:45,25.54,.77,7.02,6.66,81.6,2.34,1.63,.19,17900,5.9
08/20/2021,14:00,25.56,.77,7,6.67,81.7,2.42,1.64,.19,18000,5.9
08/20/2021,14:15,25.53,.77,6.99,6.6,80.8,2.34,1.58,.16,18000,6
08/20/2021,14:30,25.6,.77,7.04,6.75,82.7,2.2,1.76,.19,18000,6.1
08/20/2021,14:45,25.59,.77,7.02,6.75,82.7,2.27,1.82,.22,17800,6.4
08/20/2021,15:00,25.62,.77,7.04,6.76,82.9,2.21,1.73,.2,17400,6.7
08/20/2021,15:15,25.65,.77,7.04,6.88,84.4,2.37,1.87,.22,17400,6.8
08/20/2021,15:30,25.64,.77,7.02,6.76,82.9,2.19,1.85,.23,16500,7
08/20/2021,15:45,25.66,.77,7.03,6.8,83.5,2.21,1.78,.23,14800,7.3
08/20/2021,16:00,25.6,.77,6.99,6.52,79.9,2.25,1.66,.17,14600,7.3
08/20/2021,16:15,25.62,.78,7,6.66,81.7,2.22,1.72,.2,14200,7.3
08/20/2021,16:30,25.61,.77,7,6.67,81.7,2.21,1.68,.17,14200,7.2
08/20/2021,16:45,25.61,.79,7.01,6.64,81.4,2.21,1.77,.2,14100,7.1
08/20/2021,17:00,25.6,.79,7,6.62,81.2,2.2,1.66,.19,14100,7.1
08/20/2021,17:15,25.6,.8,6.98,6.69,82.1,2.24,1.71,.21,14100,7
08/20/2021,17:30,25.64,.8,7.03,6.77,83.1,2.81,1.94,.22,14200,7
08/20/2021,17:45,25.63,.79,7.01,6.74,82.7,2.38,1.72,.19,14600,7
08/20/2021,18:00,25.49,.75,6.91,6.32,77.37,2.4,1.37,.17,14600,7
08/20/2021,18:15,25.73,.76,7.08,6.9,84.8,2.33,1.99,.25,16000,7
08/20/2021,18:30,25.77,.75,7.09,7.04,86.5,2.52,2.05,.27,17800,7.1
08/20/2021,18:45,25.7,.73,6.98,6.93,85.1,2.63,2.05,.28,18700,7.5
08/20/2021,19:00,25.62,.73,6.94,6.73,82.5,2.63,1.89,.22,20500,7.8
08/20/2021,19:15,25.63,.73,6.94,6.71,82.3,2.58,1.92,.25,22800,8
08/20/2021,19:30,25.62,.74,6.96,6.67,81.8,2.64,1.92,.26,22800,8.1
08/20/2021,19:45,25.63,.73,6.99,6.73,82.6,2.6,2.04,.26,23800,8.3
08/20/2021,20:00,25.61,.71,6.96,6.72,82.4,2.77,2.12,.27,24400,8.5
08/20/2021,20:15,25.59,.7,6.97,6.59,80.7,3.21,1.89,.28,24800,8.4
08/20/2021,20:30,25.58,.72,6.95,6.55,80.2,2.92,2.05,.25,25000,8.4
08/20/2021,20:45,25.58,.76,6.97,6.27,76.9,2.71,1.55,.21,26000,8.2
08/20/2021,21:00,25.55,.73,6.93,6.56,80.3,2.67,1.94,.25,26400,8.2
08/20/2021,21:15,25.54,.73,6.95,6.58,80.5,2.46,1.71,.22,26400,8.2
08/20/2021,21:30,25.53,.73,6.96,6.51,79.7,2.6,1.88,.24,26400,8.1
08/20/2021,21:45,25.52,.73,6.96,6.45,78.99,3.24,1.84,.21,27600,8
08/20/2021,22:00,25.51,.72,6.96,6.55,80.2,2.57,1.77,.2,26400,7.7
08/20/2021,22:30,25.51,.71,6.95,6.52,79.75,2.62,1.73,.24,24600,7.4
08/20/2021,22:45,25.5,.71,6.97,6.5,79.52,2.9,1.79,.24,24600,7.6
08/20/2021,23:00,25.5,.71,6.97,6.36,77.84,3,1.64,.23,24600,7.5
08/20/2021,23:15,25.5,.71,6.96,6.27,76.71,3.7,1.44,.19,31700,7.5
08/20/2021,23:30,25.49,.71,6.94,6.56,80.3,2.58,1.77,.21,31700,7.3
08/20/2021,23:45,25.49,.74,6.95,6.29,76.97,3.21,1.7,.2,31700,7.2
08/21/2021,00:00,25.48,.74,6.95,6.15,75.23,3.08,1.11,.19,34300,7.1
08/21/2021,00:15,25.48,.74,6.98,6.21,75.97,2.99,1.36,.22,34200,7
08/21/2021,00:30,25.47,.74,6.96,6.18,75.58,3.1,1.89,.24,35300,7
08/21/2021,00:45,25.46,.74,6.97,6.04,73.82,2.99,1.91,.24,35300,7
08/21/2021,01:00,25.46,.74,6.96,6,73.4,2.99,1.62,.2,35200,6.9
08/21/2021,01:15,25.45,.74,6.95,5.92,72.43,2.76,1.37,.21,34000,7
08/21/2021,01:30,25.45,.74,6.95,5.79,70.77,3.4,1.28,.17,35200,6.4
08/21/2021,01:45,25.45,.72,6.95,5.54,67.75,2.67,1.2,.18,34000,6.1
08/21/2021,02:00,25.45,.73,6.91,5.94,72.62,4.2,1.72,.23,34000,6.5
08/21/2021,02:30,25.43,.73,6.93,5.78,70.59,3.51,1.2,.15,34000,6
08/21/2021,02:45,25.43,.73,6.92,5.62,68.68,2.74,1.11,.15,34000,5.6
08/21/2021,03:00,25.42,.72,6.94,5.68,69.37,3.06,1.16,.15,35800,5.2
08/21/2021,03:15,25.41,.73,6.96,5.78,70.66,3.82,1.23,.16,44500,5.1
08/21/2021,03:30,25.4,.72,6.98,6.17,75.31,3.55,1.51,.21,47400,5.1
08/21/2021,03:45,25.39,.72,6.95,5.84,71.32,3.63,1.36,.21,48400,5.2
08/21/2021,04:00,25.38,.72,6.94,5.77,70.42,3.67,1.24,.17,48400,5.2
08/21/2021,04:15,25.38,.72,6.95,5.73,69.98,3.77,1.35,.18,49400,5.3
08/21/2021,04:30,25.37,.72,6.96,5.95,72.65,4.04,1.7,.2,50900,5.5
08/21/2021,04:45,25.37,.73,6.95,5.91,72.13,3.71,1.31,.17,52000,5.6
08/21/2021,05:00,25.37,.73,6.96,6.04,73.67,3.38,1.43,.22,52000,5.9
08/21/2021,05:15,25.36,.73,6.96,5.96,72.8,4.39,1.39,.22,52000,6.1
08/21/2021,05:30,25.36,.74,6.95,6.05,73.9,3.92,1.35,.19,53200,5.9
08/21/2021,05:45,25.35,.74,6.94,5.95,72.62,3.89,1.46,.2,55600,6
08/21/2021,06:00,25.35,.73,6.96,5.93,72.34,3.98,1.58,.22,57500,6.1
08/21/2021,06:15,25.35,.72,6.95,5.91,72.09,3.08,1.53,.23,57500,6.3
08/21/2021,06:30,25.33,.72,6.95,5.7,69.58,3.91,1.21,.15,57300,6.2
08/21/2021,06:45,25.33,.72,6.95,5.79,70.62,3.79,1.34,.17,57300,6.2
08/21/2021,07:00,25.33,.72,6.93,5.76,70.21,3.98,1.39,.17,57700,6
08/21/2021,07:15,25.33,.72,6.88,5.9,72.02,3.6,1.39,.16,57300,5.9
08/21/2021,07:30,25.32,.72,6.93,5.87,71.64,4.04,1.33,.17,57300,5.8
08/21/2021,07:45,25.31,.71,6.92,5.93,72.29,3.61,1.42,.18,56100,5.8
08/21/2021,08:00,25.32,.72,6.89,6.06,73.91,2.91,1.44,.18,52200,5.8
08/21/2021,08:15,25.33,.72,6.91,5.81,70.87,4.06,1.38,.19,56100,5.7
08/21/2021,08:30,25.34,.72,6.91,6.08,74.2,4.46,1.44,.22,57000,5.8
08/21/2021,08:45,25.35,.72,6.91,5.96,72.7,4.5,1.47,.23,60200,5.9
08/21/2021,09:00,25.4,.73,6.97,6.09,74.43,3.98,1.66,.27,60200,6
08/21/2021,09:15,25.39,.72,6.99,6.19,75.57,3.74,1.53,.22,60200,6.3
08/21/2021,09:30,25.4,.72,6.99,6.16,75.28,3.92,1.74,.23,58600,6.5
08/21/2021,09:45,25.39,.7,6.98,6.34,77.4,4.71,1.7,.28,60400,6.7
08/21/2021,10:00,25.38,.71,6.93,6.31,77.1,3.44,1.84,.3,60400,7
08/21/2021,10:15,25.41,.7,6.93,6.45,78.78,3.05,1.92,.3,58600,7.4
08/21/2021,10:30,25.46,.7,6.97,6.5,79.49,3.27,1.82,.33,55600,7.8
08/21/2021,10:45,25.47,.7,7.01,6.54,80,3.41,1.93,.3,49400,8.1
08/21/2021,11:00,25.51,.71,6.98,6.67,81.7,3.06,2.11,.33,45200,8.4
08/21/2021,11:15,25.53,.7,6.98,6.72,82.3,3.03,2.01,.34,43000,8.5
08/21/2021,11:30,25.53,.71,6.98,6.66,81.5,3.44,1.98,.33,43000,8.8
08/21/2021,11:45,25.81,.71,7.1,7,86.1,3.63,1.98,.35,43000,9.1
08/21/2021,12:00,25.92,.71,7.09,6.96,85.9,3.75,1.92,.33,43000,9.1
08/21/2021,12:15,25.78,.7,7.09,7.09,87.2,3.91,2.29,.4,45200,9.1
08/21/2021,12:30,25.73,.71,6.97,7.01,86.2,2.9,2.15,.33,45200,9.2
08/21/2021,12:45,26.06,.71,6.98,6.68,82.6,2.97,2.03,.33,40700,9.2
08/21/2021,13:00,26.16,.71,7.08,6.91,85.6,3.26,2.2,.4,43300,9.3
08/21/2021,13:15,26.25,.72,6.98,6.89,85.5,2.89,2.13,.35,43300,9.5
08/21/2021,13:30,26.04,.72,6.98,6.66,82.4,2.67,1.93,.3,37200,9.5
08/21/2021,13:45,26.1,.72,6.96,6.72,83.2,3.05,1.95,.32,34600,9.4
08/21/2021,14:00,26.2,.72,7.01,6.85,84.9,2.98,1.92,.29,33700,9.4
08/21/2021,14:15,26.22,.71,7,6.93,85.9,3.06,2.05,.36,33700,9.3
08/21/2021,14:30,26.19,.72,6.99,6.94,86,3.11,2.03,.32,34700,9.2
08/21/2021,14:45,26.43,.72,7.01,6.77,84.2,2.62,1.96,.33,34700,9.1
08/21/2021,15:00,26.13,.72,6.98,6.98,86.4,2.77,2.12,.32,32600,9.1
08/21/2021,15:15,26.11,.72,6.95,6.93,85.8,2.62,2.17,.31,31100,9.1
08/21/2021,15:30,26.29,.72,7.05,7.21,89.5,2.54,2.4,.37,31100,9.2
08/21/2021,15:45,26,.72,6.94,6.74,83.2,2.63,2.04,.29,26600,9.2
08/21/2021,16:00,25.92,.72,6.88,6.76,83.4,2.69,2.08,.29,25600,9.3
08/21/2021,16:15,25.83,.72,6.88,6.65,81.9,2.6,2.11,.3,24700,9.3
08/21/2021,16:30,25.83,.72,6.9,6.56,80.7,2.88,1.89,.25,24700,9.2
08/21/2021,16:45,25.74,.73,6.85,6.32,77.64,2.73,1.85,.26,25600,9.1
08/21/2021,17:00,25.85,.73,6.94,6.48,79.8,2.51,1.85,.26,24700,8.9
08/21/2021,17:15,25.34,.76,6.71,5.45,66.47,2.74,1.32,.16,25600,8.5
08/21/2021,17:30,25.25,.74,6.69,5.2,63.4,3.1,1.14,.11,26900,8.1
08/21/2021,17:45,25.3,.74,6.8,5.42,66.01,2.8,1.22,.12,27500,8
08/21/2021,18:00,25.24,.75,6.78,5.36,65.29,3.35,1.17,.17,28400,6.7
08/21/2021,18:15,25.19,.75,6.77,5.22,63.56,2.73,1.11,.11,28400,5.4
08/21/2021,18:30,25.21,.73,6.79,5.35,65.18,2.92,1.19,.13,28400,5
08/21/2021,18:45,25.2,.72,6.85,5.34,65,3.85,1.23,.15,30700,4.9
08/21/2021,19:00,25.18,.71,6.78,5.26,63.99,4.46,1.31,.15,34600,4.9
08/21/2021,19:15,25.19,.7,6.79,5.32,64.76,2.79,1.26,.17,34600,4.9
08/21/2021,19:30,25.17,.7,6.81,5.41,65.75,3.14,1.33,.14,35100,5
08/21/2021,19:45,25.18,.69,6.78,5.28,64.23,3.29,1.39,.18,39800,5.1
08/21/2021,20:00,25.18,.69,6.79,5.2,63.26,3.54,1.41,.14,39800,5.2
08/21/2021,20:15,25.17,.68,6.77,5.13,62.44,3.13,1.37,.13,39800,5.3
08/21/2021,20:30,25.17,.69,6.77,5.13,62.38,3.3,1.26,.16,41900,5.4
08/21/2021,20:45,25.31,.69,6.88,5.32,64.9,3.84,1.69,.21,41900,5.5
08/21/2021,21:00,25.58,.73,6.99,5.78,70.84,2.96,1.67,.19,39800,5.7
08/21/2021,21:15,25.42,.7,6.88,5.55,67.81,3.04,1.49,.21,39800,5.8
08/21/2021,21:30,25.38,.68,6.83,5.43,66.23,3.31,1.39,.17,41900,5.8
08/21/2021,21:45,25.36,.67,6.81,5.46,66.6,3.27,1.58,.2,41600,6
08/21/2021,22:00,25.57,.71,6.94,5.69,69.66,2.93,1.59,.19,39400,6.4
08/21/2021,22:15,25.42,.69,6.86,5.52,67.46,3.33,1.65,.17,41600,6.5
08/21/2021,22:30,25.36,.68,6.79,5.45,66.5,3.48,1.54,.18,41700,6.5
08/21/2021,22:45,25.38,.69,6.84,5.49,67.08,5.13,1.4,.19,41700,6.5
08/21/2021,23:00,25.39,.7,6.9,5.5,67.13,4.65,1.51,.18,42500,6.3
08/21/2021,23:15,25.43,.72,6.9,5.42,66.26,5.22,1.48,.19,44700,6.3
08/21/2021,23:30,25.38,.71,6.87,5.32,64.93,5.05,1.4,.16,61600,6.3
08/21/2021,23:45,25.35,.71,6.86,5.31,64.77,5.09,1.5,.18,81700,6.2
08/22/2021,00:00,25.34,.72,6.86,5.27,64.28,5.14,1.24,.17,87300,6.2
08/22/2021,00:15,25.33,.72,6.88,5.38,65.63,4.62,1.33,.15,87300,6
08/22/2021,00:30,25.31,.71,6.85,5.33,65.05,5.19,1.35,.18,88300,5.9
08/22/2021,00:45,25.29,.71,6.85,5.31,64.71,3.91,1.32,.13,87300,5.8
08/22/2021,01:00,25.27,.71,6.85,5.33,64.97,4.21,1.54,.19,87300,5.8
08/22/2021,01:15,25.26,.71,6.87,5.34,65.04,3.5,1.38,.16,81300,5.6
08/22/2021,01:30,25.25,.71,6.87,5.27,64.24,3.53,1.56,.2,70500,5.7
08/22/2021,01:45,25.25,.72,6.86,5.21,63.46,3.68,1.23,.17,61400,5.6
08/22/2021,02:00,25.24,.72,6.86,5.25,63.93,3.31,1.42,.18,54700,5.7
08/22/2021,02:15,25.23,.71,6.87,5.32,64.77,3.32,1.56,.21,49800,5.9
08/22/2021,02:30,25.22,.71,6.86,5.25,63.85,3.36,1.39,.16,47500,5.9
08/22/2021,02:45,25.2,.71,6.85,5.24,63.72,3.09,1.48,.19,45300,6.1
08/22/2021,03:00,25.18,.7,6.86,5.27,64.09,2.93,1.2,.18,43000,5.9
08/22/2021,03:15,25.18,.7,6.86,5.26,64.03,2.97,1.29,.18,42400,5.9
08/22/2021,03:30,25.18,.7,6.84,4.96,60.32,3.01,1.22,.12,39400,5.7
08/22/2021,03:45,25.16,.71,6.84,5.14,62.53,3.39,1.35,.15,39400,5.8
08/22/2021,04:00,25.15,.71,6.84,5.11,62.15,3.66,1.27,.14,39600,5.6
08/22/2021,04:15,25.13,.7,6.84,5.09,61.85,3.26,1.36,.17,38800,5.5
08/22/2021,04:30,25.12,.71,6.82,5.09,61.83,3.4,1.25,.14,38800,5.3
08/22/2021,04:45,25.1,.7,6.82,5.15,62.58,3.04,1.36,.15,38100,5.2
08/22/2021,05:00,25.08,.7,6.81,5.12,62.14,3.88,1.28,.18,42600,5.3
08/22/2021,05:30,25.03,.69,6.8,5.15,62.5,3.09,1.2,.15,44300,5.2
08/22/2021,05:45,25.01,.7,6.8,5.09,61.77,2.99,1.2,.17,41000,5.2
08/22/2021,06:00,24.98,.69,6.81,5.12,62.08,2.92,1.32,.19,36600,5.4
08/22/2021,06:15,24.97,.68,6.8,5.05,61.2,3.11,1.32,.16,36600,5.3
08/22/2021,06:30,25.01,.67,6.84,5.16,62.56,3.34,1.23,.19,36600,5.4
08/22/2021,06:45,25.05,.65,6.84,5.28,64.02,3.38,1.3,.19,37100,5.6
08/22/2021,07:00,25.04,.65,6.86,5.34,64.73,3.62,1.27,.14,37100,5.4
08/22/2021,07:15,25.01,.65,6.84,5.36,64.94,3.41,1.25,.19,40100,5.5
08/22/2021,07:30,25.01,.65,6.82,5.29,64.11,3.46,1.28,.2,43500,5.6
08/22/2021,07:45,25.01,.65,6.81,5.25,63.6,3.48,1.31,.16,44400,5.7
08/22/2021,08:00,24.99,.65,6.82,5.22,63.28,3.17,1.29,.18,44400,5.6
08/22/2021,08:15,24.99,.66,6.81,5.17,62.68,3.45,1.28,.2,45300,5.7
08/22/2021,08:30,24.97,.66,6.78,5.2,63.03,3.07,1.31,.19,45300,5.7
08/22/2021,08:45,24.91,.66,6.79,5.31,64.29,3.06,1.26,.15,45300,5.6
08/22/2021,09:00,24.88,.65,6.81,5.4,65.32,3.24,1.26,.17,42600,5.6
08/22/2021,09:15,24.87,.65,6.82,5.38,65.05,3.32,1.15,.16,41500,5.5
08/22/2021,09:30,24.86,.66,6.83,5.35,64.69,2.91,1.16,.16,39600,5.4
08/22/2021,09:45,24.82,.66,6.79,5.35,64.65,3.05,1.18,.17,37400,5.4
08/22/2021,10:00,24.83,.65,6.79,5.28,63.81,3.04,1.15,.17,36000,5.3
08/22/2021,10:15,24.81,.65,6.78,5.27,63.66,2.74,1.16,.19,35700,5.1
08/22/2021,10:45,24.8,.69,6.77,5.08,61.33,2.87,1.13,.13,35300,5.1
08/22/2021,11:00,24.79,.68,6.8,5.23,63.16,3.06,1.14,.15,35300,5
08/22/2021,11:15,24.79,.68,6.79,5.15,62.23,2.52,1.09,.16,32000,5
08/22/2021,11:30,24.78,.69,6.79,5.12,61.8,2.78,1.13,.13,31000,4.9
08/22/2021,11:45,24.76,.69,6.79,5.09,61.48,2.95,1.1,.14,31000,4.8
08/22/2021,12:00,24.77,.69,6.78,5.06,61.11,2.95,1.19,.16,31000,4.8
08/22/2021,12:15,24.76,.69,6.79,5.02,60.54,2.59,1.09,.14,31000,4.7
08/22/2021,12:30,24.74,.7,6.78,5.03,60.69,3,1.19,.15,32000,4.8
08/22/2021,12:45,24.73,.7,6.77,4.96,59.88,3.23,1.09,.13,33000,4.7
08/22/2021,13:00,24.73,.69,6.79,5,60.32,3.51,1.14,.15,33000,4.7
08/22/2021,13:15,24.75,.71,6.82,5.21,62.84,3.41,1.22,.16,33700,4.8
08/22/2021,13:30,24.77,.72,6.83,5.23,63.12,3.05,1.21,.14,34900,4.9
08/22/2021,13:45,24.77,.71,6.82,5.27,63.67,3.29,1.2,.19,37900,5
08/22/2021,14:00,24.75,.7,6.83,5.24,63.22,3.6,1.22,.15,41000,5
08/22/2021,14:15,24.76,.71,6.84,5.3,64.02,3.17,1.2,.17,41000,5
08/22/2021,14:30,24.77,.72,6.81,5.32,64.18,2.95,1.31,.18,41000,5.1
08/22/2021,14:45,24.76,.71,6.83,5.26,63.53,3.06,1.12,.15,40200,5.1
08/22/2021,15:00,24.76,.72,6.85,5.33,64.33,4.32,1.31,.16,40200,5.2
08/22/2021,15:15,24.76,.71,6.86,5.33,64.33,3.53,1.19,.18,40200,5.2
08/22/2021,15:30,24.77,.71,6.85,5.33,64.33,4.29,1.19,.15,44800,5.2
08/22/2021,15:45,24.76,.7,6.85,5.33,64.36,3.66,1.25,.16,48800,5.1
08/22/2021,16:00,24.75,.7,6.85,5.14,61.97,3.82,1.65,.14,49500,5.2
08/22/2021,16:15,24.72,.71,6.85,5.18,62.49,3.44,1.15,.16,49500,5.2
08/22/2021,16:30,24.71,.72,6.84,5.15,62.08,3.5,1.2,.15,49500,5
08/22/2021,16:45,24.7,.72,6.85,5.18,62.44,4.76,1.19,.15,53200,5
08/22/2021,17:00,24.68,.72,6.85,5.09,61.31,3.42,1.06,.15,49500,5
08/22/2021,17:15,24.66,.72,6.85,5.09,61.37,4.28,1.12,.18,53200,5
08/22/2021,17:30,24.66,.72,6.84,5.1,61.43,4.15,1.23,.13,53200,5
08/22/2021,17:45,24.69,.74,6.83,4.9,59.04,3.46,1.17,.15,51200,4.9
08/22/2021,18:00,24.88,.69,6.96,5.84,70.66,3.59,1.5,.19,48300,4.9
08/22/2021,18:15,24.87,.68,6.96,5.88,71.16,3.82,1.54,.19,52400,5
08/22/2021,18:30,24.88,.68,6.94,5.87,70.95,3.06,1.51,.19,52400,5.2
08/22/2021,18:45,24.85,.68,6.95,5.92,71.52,3.26,1.44,.15,47700,5.6
08/22/2021,19:00,24.87,.68,6.93,5.78,69.87,3.47,1.32,.16,47900,5.7
08/22/2021,19:15,24.85,.68,6.91,5.66,68.45,4.31,1.18,.15,47900,5.6
08/22/2021,19:30,24.85,.69,6.92,5.69,68.74,3.9,1.49,.2,47900,6
08/22/2021,19:45,24.84,.69,6.93,5.76,69.64,4.6,1.46,.18,52400,6.2
08/22/2021,20:00,24.84,.69,6.94,5.81,70.22,5.04,1.46,.17,56300,6
08/22/2021,20:15,24.82,.69,6.91,5.62,67.95,4.74,1.41,.18,62600,6
08/22/2021,20:30,24.82,.69,6.91,5.61,67.78,4.49,1.35,.17,70100,5.9
08/22/2021,20:45,24.82,.69,6.91,5.59,67.56,5.1,1.49,.16,73900,5.9
08/22/2021,21:00,24.82,.7,6.9,5.61,67.79,3.29,1.46,.19,73900,6
08/22/2021,21:15,24.81,.7,6.91,5.61,67.78,3.92,1.36,.18,73900,6.1
08/22/2021,21:30,24.81,.7,6.92,5.65,68.25,3.95,1.49,.2,73900,6.1
08/22/2021,21:45,24.78,.69,6.91,5.61,67.78,3.67,1.38,.2,65500,6
08/22/2021,22:00,24.78,.68,6.92,5.74,69.3,3.85,1.5,.2,58200,6
08/22/2021,22:15,24.78,.68,6.93,5.78,69.77,3.8,1.5,.16,57000,6.2
08/22/2021,22:30,24.77,.68,6.94,5.81,70.13,4.23,1.15,.18,57000,6.2
08/22/2021,22:45,24.76,.68,6.93,5.71,68.97,3.42,1.24,.45,55400,6.1
08/22/2021,23:00,24.77,.68,6.92,5.77,69.69,3.33,1.35,.2,55400,6
08/22/2021,23:15,24.77,.68,6.93,5.78,69.73,3.43,1.54,.21,53100,6.2
08/22/2021,23:30,24.76,.68,6.91,5.64,68.04,3.52,1.12,.15,49500,6
08/22/2021,23:45,24.76,.68,6.92,5.58,67.29,3.37,1.35,.17,46500,5.9
08/23/2021,00:00,24.74,.68,6.92,5.76,69.5,3.56,1.33,.19,46500,5.8
08/23/2021,00:15,24.75,.68,6.92,5.71,68.92,3.06,1.42,.19,45200,5.8
08/23/2021,00:30,24.74,.68,6.92,5.64,68.02,3.05,1.25,.14,44400,5.8
08/23/2021,00:45,24.72,.68,6.93,5.72,69.03,3.31,1.18,.18,43300,5.8
08/23/2021,01:00,24.71,.68,6.91,5.6,67.55,3.44,1.26,.15,44500,5.5
08/23/2021,01:15,24.73,.68,6.92,5.58,67.26,3.87,1.23,.17,44700,5.4
08/23/2021,01:30,24.72,.68,6.92,5.69,68.62,3.65,1.07,.15,44700,5.4
08/23/2021,01:45,24.71,.68,6.92,5.47,65.99,3.81,1.46,.18,47100,5.4
08/23/2021,02:00,24.71,.68,6.92,5.73,69.13,3.26,1.49,.18,43900,5.4
08/23/2021,02:15,24.7,.68,6.92,5.7,68.67,3.49,1.42,.17,46200,5.4
08/23/2021,02:30,24.7,.68,6.92,5.57,67.19,3.63,1.21,.19,48600,5.4
08/23/2021,02:45,24.69,.68,6.92,5.67,68.39,3.54,1.22,.18,49300,5.4
08/23/2021,03:00,24.69,.68,6.94,5.77,69.49,4.3,1.33,.13,50700,5.5
08/23/2021,03:15,24.67,.68,6.92,5.74,69.1,3.89,1.28,.15,50700,5.6
08/23/2021,03:30,24.67,.68,6.92,5.61,67.6,3.1,1.01,.17,49300,5.6
08/23/2021,03:45,24.67,.68,6.92,5.57,67.06,3.7,1.17,.15,49300,5.4
08/23/2021,04:00,24.66,.68,6.91,5.6,67.42,3.49,1.18,.15,49300,5.2
08/23/2021,04:15,24.66,.68,6.92,5.62,67.66,3.65,.98,.16,50700,5
08/23/2021,04:30,24.64,.69,6.93,5.64,67.88,3.61,1.13,.16,50400,5
08/23/2021,04:45,24.65,.68,6.91,5.63,67.8,3.61,1.24,.15,50400,4.9
08/23/2021,05:00,24.64,.69,6.94,5.72,68.91,3.58,1.08,.15,49900,4.9
08/23/2021,05:15,24.64,.69,6.92,5.68,68.43,3.67,1.21,.21,49900,4.9
08/23/2021,05:30,24.63,.69,6.93,5.7,68.69,3.49,1.24,.16,49900,5
08/23/2021,05:45,24.63,.69,6.93,5.66,68.15,3.42,1.22,.17,49500,5.1
08/23/2021,06:00,24.61,.69,6.93,5.7,68.62,3.49,1.26,.21,49500,5.2
08/23/2021,06:15,24.61,.69,6.92,5.59,67.32,3.29,1.14,.15,48000,5.2
08/23/2021,06:30,24.6,.69,6.91,5.61,67.52,3.44,1.12,.16,46800,5.2
