date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
09/18/2016,17:15:00,24.2,5.26,8.84,9.51,115.22,5.77,2.49,1.79,12.8
09/18/2016,17:30:00,24.2,5.26,8.82,9.4,113.93,5.57,2.54,1.81,12.81
09/18/2016,17:45:00,24.23,5.26,8.82,9.38,113.69,5.38,2.61,1.81,12.78
09/18/2016,18:00:00,24.28,5.25,8.83,9.4,114.05,5.81,2.63,1.82,12.78
09/18/2016,18:15:00,24.27,5.25,8.84,9.38,113.8,5.94,2.74,1.85,12.71
09/18/2016,18:30:00,24.27,5.25,8.82,9.37,113.68,5.54,2.65,1.82,12.68
09/18/2016,18:45:00,24.27,5.25,8.81,9.27,112.42,5.55,2.74,1.78,12.69
09/18/2016,19:00:00,24.26,5.25,8.81,9.24,112.11,5.51,2.72,1.81,12.68
09/18/2016,19:15:00,24.24,5.25,8.81,9.25,112.13,5.66,2.79,1.89,12.63
09/18/2016,19:30:00,24.26,5.25,8.8,9.18,111.41,5.72,2.74,1.86,12.78
09/18/2016,19:45:00,24.26,5.25,8.81,9.25,112.25,5.64,2.69,1.84,12.78
09/18/2016,20:00:00,24.25,5.26,8.8,9.19,111.43,5.55,2.66,1.82,12.68
09/18/2016,20:15:00,24.24,5.26,8.79,9.1,110.39,5.34,2.63,1.8,12.69
09/18/2016,20:30:00,24.24,5.25,8.82,9.22,111.77,5.81,2.7,1.89,12.71
09/18/2016,20:45:00,24.23,5.26,8.81,9.16,111.03,12.82,2.61,1.81,12.68
09/18/2016,21:00:00,24.23,5.26,8.8,9.07,109.93,15.66,2.61,1.79,12.68
09/18/2016,21:15:00,24.22,5.26,8.81,9.07,109.91,12.76,2.71,1.81,12.69
09/18/2016,21:30:00,24.21,5.26,8.77,8.91,107.96,13.09,2.7,1.87,12.77
09/18/2016,21:45:00,24.21,5.26,8.77,8.91,108.02,11.5,2.72,1.9,12.61
09/18/2016,22:00:00,24.21,5.26,8.75,8.75,105.99,9.73,2.75,1.87,12.67
09/18/2016,22:15:00,24.2,5.26,8.75,8.7,105.46,5.69,2.6,1.83,12.68
09/18/2016,22:30:00,24.21,5.26,8.76,8.77,106.23,6.09,2.57,1.81,12.67
09/18/2016,22:45:00,24.2,5.26,8.73,8.66,104.98,5.86,2.52,1.86,12.63
09/18/2016,23:00:00,24.2,5.26,8.72,8.58,104,21.16,2.6,1.79,12.68
09/18/2016,23:15:00,24.2,5.26,8.74,8.73,105.79,5.58,2.55,1.79,12.63
09/18/2016,23:30:00,24.2,5.26,8.76,8.7,105.37,6.53,2.54,1.8,12.67
09/18/2016,23:45:00,24.19,5.26,8.71,8.55,103.63,5.33,2.48,1.81,12.67
09/19/2016,00:00:00,24.18,5.26,8.71,8.49,102.83,5.7,2.57,1.83,12.66
09/19/2016,00:15:00,24.21,5.26,8.76,8.77,106.27,5.02,2.5,1.86,12.68
09/19/2016,00:30:00,24.19,5.26,8.76,8.75,106.01,5.29,2.46,1.85,12.62
09/19/2016,00:45:00,24.22,5.26,8.73,8.64,104.73,5.37,2.45,1.86,12.68
09/19/2016,01:00:00,24.22,5.26,8.74,8.68,105.21,5.73,2.46,1.83,12.71
09/19/2016,01:15:00,24.21,5.26,8.73,8.62,104.5,5.98,2.39,1.84,12.63
09/19/2016,01:30:00,24.29,5.27,8.73,8.59,104.31,5.71,2.56,1.91,12.71
09/19/2016,01:45:00,24.36,5.27,8.72,8.49,103.23,5.47,2.31,1.85,12.61
09/19/2016,02:00:00,24.35,5.27,8.73,8.53,103.64,6.13,2.42,1.84,12.59
09/19/2016,02:15:00,24.34,5.26,8.73,8.52,103.56,5.74,2.45,1.88,12.58
09/19/2016,02:30:00,24.34,5.26,8.71,8.43,102.46,5.74,2.42,1.86,12.6
09/19/2016,02:45:00,24.33,5.26,8.7,8.41,102.18,5.54,2.36,1.84,12.62
09/19/2016,03:00:00,24.32,5.26,8.71,8.4,101.99,6.09,2.51,1.85,12.61
09/19/2016,03:15:00,24.32,5.26,8.68,8.29,100.71,5.43,2.48,1.8,12.62
09/19/2016,03:30:00,24.35,5.26,8.7,8.44,102.49,5.14,2.35,1.87,12.62
09/19/2016,03:45:00,24.37,5.26,8.68,8.33,101.23,5.33,2.37,1.84,12.62
09/19/2016,04:00:00,24.38,5.26,8.68,8.34,101.38,5.18,2.34,1.83,12.67
09/19/2016,04:15:00,24.37,5.26,8.67,8.27,100.55,5.08,2.4,1.87,12.62
09/19/2016,04:30:00,24.39,5.26,8.68,8.32,101.18,5.36,2.45,1.83,12.57
09/19/2016,04:45:00,24.39,5.26,8.68,8.27,100.6,5.59,2.63,1.88,12.57
09/19/2016,05:00:00,24.4,5.26,8.7,8.36,101.72,5.95,2.46,1.88,12.62
09/19/2016,05:15:00,24.41,5.26,8.69,8.34,101.48,6.09,2.37,1.83,12.6
09/19/2016,05:30:00,24.44,5.26,8.67,8.27,100.69,5.36,2.51,1.89,12.6
09/19/2016,05:45:00,24.48,5.26,8.68,8.29,100.94,6.28,2.39,1.87,12.6
09/19/2016,06:00:00,24.56,5.26,8.67,8.24,100.44,5.53,2.49,1.88,12.62
09/19/2016,06:15:00,24.55,5.26,8.65,8.14,99.3,6.1,2.51,1.92,12.69
09/19/2016,06:30:00,24.56,5.26,8.66,8.18,99.73,5.64,2.53,1.85,12.61
09/19/2016,06:45:00,24.55,5.26,8.65,8.09,98.68,4.96,2.63,1.88,12.62
09/19/2016,07:00:00,24.55,5.26,8.66,8.12,99.05,5,2.5,1.75,12.57
09/19/2016,07:15:00,24.55,5.26,8.6,7.9,96.29,6.4,2.32,1.85,12.63
09/19/2016,07:30:00,24.54,5.26,8.6,7.91,96.42,4.96,2.39,1.79,12.57
09/19/2016,07:45:00,24.55,5.26,8.61,7.93,96.69,4.63,2.52,1.82,12.62
09/19/2016,08:00:00,24.54,5.26,8.61,7.96,97.1,4.73,2.38,1.76,12.63
09/19/2016,08:15:00,24.54,5.26,8.61,7.98,97.35,4.79,2.44,1.73,12.6
09/19/2016,08:30:00,24.54,5.26,8.63,7.98,97.25,5.04,2.58,1.85,12.68
09/19/2016,08:45:00,24.53,5.26,8.62,7.97,97.18,5.6,2.37,1.75,12.63
09/19/2016,09:00:00,24.52,5.26,8.63,8.03,97.93,5.8,2.41,1.76,12.6
09/19/2016,09:15:00,24.48,5.23,8.62,8.06,98.14,5.17,2.49,1.8,12.68
09/19/2016,09:30:00,24.5,5.24,8.62,7.98,97.25,5.52,2.38,1.69,12.61
09/19/2016,09:45:00,24.5,5.24,8.62,7.99,97.38,5.34,2.4,1.79,12.63
09/19/2016,10:00:00,24.49,5.23,8.64,8.05,97.99,5.12,2.28,1.8,12.62
09/19/2016,10:15:00,24.5,5.24,8.63,8,97.41,5.28,2.36,1.77,12.62
09/19/2016,10:30:00,24.5,5.24,8.6,7.85,95.68,4.92,2.22,1.71,12.68
09/19/2016,10:45:00,24.47,5.23,8.63,8.03,97.79,5.11,2.3,1.77,12.75
09/19/2016,11:00:00,24.45,5.22,8.62,8.08,98.37,4.94,2.24,1.77,12.68
09/19/2016,11:15:00,24.46,5.23,8.62,8.04,97.85,5.16,2.39,1.81,12.62
09/19/2016,11:30:00,24.46,5.22,8.6,8.08,98.42,4.62,2.44,1.78,12.68
09/19/2016,11:45:00,24.42,5.24,8.63,8.13,98.91,4.76,2.53,1.84,12.62
09/19/2016,12:00:00,24.49,5.23,8.67,8.37,102.02,4.7,2.51,1.79,12.6
09/19/2016,12:15:00,24.26,5.27,8.58,7.72,93.71,5.14,2.37,1.85,12.59
09/19/2016,12:30:00,24.29,5.26,8.64,8.11,98.46,5.43,2.48,1.92,12.62
09/19/2016,12:45:00,24.35,5.25,8.65,8.25,100.23,5,2.48,1.81,12.63
09/19/2016,13:00:00,24.47,5.22,8.73,8.75,106.52,5.45,2.62,1.85,12.65
09/19/2016,13:15:00,24.44,5.23,8.72,8.6,104.68,5.48,2.59,1.83,12.61
09/19/2016,13:30:00,24.43,5.23,8.68,8.37,101.8,5.08,2.64,1.83,12.59
09/19/2016,13:45:00,24.43,5.24,8.68,8.48,103.24,5.79,2.74,1.82,12.7
09/19/2016,14:00:00,24.43,5.25,8.71,8.7,105.85,5.12,2.65,2.37,12.63
09/19/2016,14:15:00,24.46,5.24,8.75,8.95,108.95,4.96,2.88,1.95,12.62
09/19/2016,14:30:00,24.67,5.24,8.81,9.25,113.07,5.07,2.88,1.91,12.72
09/19/2016,14:45:00,24.63,5.24,8.8,9.17,112,5.13,2.84,1.88,12.63
09/19/2016,15:00:00,24.7,5.24,8.8,9.14,111.8,5.11,2.81,1.87,12.6
09/19/2016,15:15:00,24.7,5.24,8.79,9.11,111.47,4.93,2.98,1.93,12.62
09/19/2016,15:30:00,24.7,5.24,8.78,9.09,111.21,5.43,2.92,1.86,12.6
09/19/2016,15:45:00,24.7,5.24,8.8,9.13,111.67,4.84,3.01,1.86,12.63
09/19/2016,16:00:00,24.69,5.24,8.78,9.07,110.95,5,2.85,1.91,12.74
09/19/2016,16:15:00,24.68,5.24,8.78,9.04,110.49,5.44,2.77,1.86,12.76
09/19/2016,16:30:00,24.68,5.24,8.76,8.98,109.76,4.56,2.81,1.9,12.7
09/19/2016,16:45:00,24.67,5.23,8.77,9.04,110.52,4.73,3.01,1.9,12.62
09/19/2016,17:00:00,24.66,5.23,8.78,9.11,111.32,4.85,2.95,1.93,12.63
09/19/2016,17:15:00,24.64,5.23,8.76,8.97,109.55,5.34,3.01,1.89,12.62
09/19/2016,17:30:00,24.64,5.23,8.8,9.14,111.59,5.25,2.9,1.93,12.55
09/19/2016,17:45:00,24.62,5.23,8.79,9.12,111.36,5.46,2.78,1.88,12.6
09/19/2016,18:00:00,24.62,5.23,8.75,8.95,109.22,4.75,2.86,1.85,12.56
09/19/2016,18:15:00,24.62,5.23,8.77,9.02,110.18,4.85,2.91,1.87,12.68
09/19/2016,18:30:00,24.61,5.23,8.77,8.99,109.77,4.99,2.94,1.94,12.57
09/19/2016,18:45:00,24.6,5.23,8.77,8.99,109.75,4.98,3.13,1.92,12.58
09/19/2016,19:00:00,24.59,5.23,8.74,8.73,106.59,93.76,2.79,1.8,12.57
09/19/2016,19:15:00,24.58,5.23,8.73,8.82,107.61,4.77,3.09,1.98,12.63
09/19/2016,19:30:00,24.56,5.23,8.74,8.87,108.16,5.23,3.04,2.01,12.52
09/19/2016,19:45:00,24.55,5.23,8.74,8.86,107.99,5.05,3,2.08,12.63
09/19/2016,20:00:00,24.55,5.23,8.74,8.84,107.85,4.62,2.83,1.99,12.55
09/19/2016,20:15:00,24.53,5.23,8.75,8.87,108.1,5.2,2.96,2.01,12.52
09/19/2016,20:30:00,24.52,5.23,8.75,8.88,108.26,5.25,2.91,2.03,12.57
09/19/2016,20:45:00,24.51,5.23,8.75,8.94,108.92,5.35,2.93,2.05,12.57
09/19/2016,21:00:00,24.49,5.23,8.78,9.04,110.17,5.45,2.94,1.96,12.68
09/19/2016,21:15:00,24.48,5.23,8.75,8.85,107.81,5.54,2.91,2.06,12.56
09/19/2016,21:30:00,24.46,5.23,8.73,8.79,107,5.35,2.88,2.03,12.54
09/19/2016,21:45:00,24.46,5.23,8.73,8.78,106.92,4.87,2.89,2.05,12.55
09/19/2016,22:00:00,24.44,5.23,8.73,8.76,106.66,4.63,2.85,2.01,12.52
09/19/2016,22:15:00,24.42,5.23,8.73,8.75,106.4,5.34,2.79,2.01,12.54
09/19/2016,22:30:00,24.41,5.23,8.72,8.69,105.67,4.94,2.71,2.01,12.54
09/19/2016,22:45:00,24.4,5.23,8.7,8.6,104.6,5.86,2.82,2.06,12.54
09/19/2016,23:00:00,24.47,5.23,8.65,8.27,100.73,5.57,2.67,2.03,12.55
09/19/2016,23:15:00,24.51,5.23,8.66,8.22,100.22,5.77,2.79,2.12,12.52
09/19/2016,23:30:00,24.53,5.23,8.63,8.1,98.77,4.75,2.66,2.04,12.52
09/19/2016,23:45:00,24.54,5.23,8.63,8.16,99.45,4.97,2.6,1.93,12.53
09/20/2016,00:00:00,24.52,5.23,8.58,7.94,96.78,5.97,2.63,2.03,12.5
09/20/2016,00:15:00,24.51,5.23,8.59,7.79,94.89,9.08,2.71,2.05,12.5
09/20/2016,00:30:00,24.5,5.23,8.6,7.83,95.35,9.23,2.73,1.98,12.48
09/20/2016,00:45:00,24.49,5.23,8.59,7.79,94.87,9.56,2.8,2.18,12.48
09/20/2016,01:00:00,24.48,5.23,8.57,7.74,94.29,9.61,2.76,2.14,12.51
09/20/2016,01:15:00,24.47,5.23,8.54,7.67,93.36,9.31,2.77,2.09,12.5
09/20/2016,01:30:00,24.47,5.23,8.59,7.69,93.64,10.79,2.78,2.11,12.57
09/20/2016,01:45:00,24.46,5.23,8.62,7.88,95.89,10.33,2.72,2.09,12.51
09/20/2016,02:00:00,24.44,5.23,8.58,7.69,93.56,9.69,2.66,2.07,12.6
09/20/2016,02:15:00,24.45,5.23,8.59,7.79,94.87,9.16,2.77,2.1,12.56
09/20/2016,02:30:00,24.43,5.23,8.55,7.67,93.33,9.11,2.68,2.06,12.5
09/20/2016,02:45:00,24.43,5.23,8.52,7.58,92.25,8.63,2.67,2.12,12.55
09/20/2016,03:00:00,24.41,5.23,8.53,7.49,91.08,11.14,2.75,2.08,12.5
09/20/2016,03:15:00,24.4,5.23,8.52,7.52,91.47,9.31,2.46,2.09,12.52
09/20/2016,03:30:00,24.4,5.23,8.52,7.52,91.47,8.78,2.71,2.08,12.54
09/20/2016,03:45:00,24.4,5.23,8.55,7.52,91.49,10.21,2.58,2.02,12.53
09/20/2016,04:00:00,24.39,5.23,8.52,7.45,90.54,8.64,2.49,1.98,12.51
09/20/2016,04:15:00,24.39,5.23,8.49,7.38,89.77,8.88,2.55,2.11,12.5
09/20/2016,04:30:00,24.39,5.23,8.5,7.41,90.03,10.35,2.52,1.99,12.46
09/20/2016,04:45:00,24.38,5.23,8.54,7.55,91.81,5.96,2.52,2.06,12.5
09/20/2016,05:00:00,24.38,5.23,8.55,7.67,93.26,5.19,2.49,1.95,12.45
09/20/2016,05:15:00,24.36,5.23,8.52,7.53,91.45,5.52,2.46,2.02,12.56
09/20/2016,05:30:00,24.37,5.23,8.54,7.69,93.51,6.48,2.54,2.04,12.5
09/20/2016,05:45:00,24.37,5.22,8.57,7.78,94.57,6.92,2.58,2.11,12.5
09/20/2016,06:00:00,24.38,5.22,8.56,7.75,94.19,5.79,2.58,2.09,12.5
09/20/2016,06:15:00,24.38,5.22,8.53,7.67,93.17,5.4,2.64,2.09,12.53
09/20/2016,06:30:00,24.36,5.22,8.56,7.71,93.66,5.71,2.76,2.02,12.51
09/20/2016,06:45:00,24.37,5.22,8.54,7.67,93.26,5.06,2.76,1.98,12.49
09/20/2016,07:00:00,24.37,5.22,8.54,7.65,92.98,4.15,2.49,1.93,12.52
09/20/2016,07:15:00,24.36,5.22,8.56,7.73,93.89,5.29,2.66,2.04,12.52
09/20/2016,07:30:00,24.35,5.22,8.55,7.73,93.9,5.04,2.37,1.94,12.56
09/20/2016,07:45:00,24.37,5.22,8.56,7.74,94.04,5.3,2.49,1.99,12.54
09/20/2016,08:00:00,24.35,5.22,8.58,7.81,94.9,5.53,2.41,1.99,12.5
09/20/2016,08:15:00,24.35,5.22,8.56,7.72,93.75,5.49,2.56,2.06,12.55
09/20/2016,08:30:00,24.35,5.22,8.57,7.76,94.32,5.22,2.47,1.97,12.55
09/20/2016,08:45:00,24.35,5.22,8.56,7.8,94.71,4.93,2.35,1.98,12.57
09/20/2016,09:00:00,24.34,5.22,8.58,7.87,95.54,4.91,2.37,1.9,12.55
09/20/2016,09:15:00,24.33,5.22,8.6,7.95,96.58,5.53,2.35,2.04,12.78
09/20/2016,09:30:00,24.37,5.22,8.59,7.97,96.83,4.93,2.33,1.95,13.07
09/20/2016,09:45:00,24.41,5.22,8.64,8.19,99.62,4.98,2.29,1.94,12.79
09/20/2016,10:00:00,24.47,5.22,8.68,8.43,102.61,4.74,2.16,1.93,12.92
09/20/2016,10:15:00,24.51,5.22,8.71,8.59,104.7,5.1,2.15,3.06,12.91
09/20/2016,10:30:00,24.52,5.22,8.73,8.7,105.97,5.25,2.37,1.98,13.07
09/20/2016,10:45:00,24.63,5.22,8.74,8.82,107.73,4.87,2.3,1.9,13.12
09/20/2016,11:00:00,24.62,5.22,8.75,8.89,108.51,5.03,2.39,1.97,13
09/20/2016,11:15:00,24.66,5.22,8.75,8.87,108.35,4.94,2.82,2.61,13.05
09/20/2016,11:30:00,24.78,5.22,8.78,9.11,111.6,4.91,2.59,2.09,13.1
09/20/2016,11:45:00,24.81,5.22,8.79,9.21,112.84,5.1,2.36,1.85,13.09
09/20/2016,12:00:00,24.85,5.22,8.79,9.16,112.36,5,2.3,2.07,13.07
09/20/2016,12:15:00,24.89,5.22,8.8,9.17,112.52,4.81,2.31,1.98,12.96
09/20/2016,12:30:00,25.22,5.22,8.85,9.59,118.37,5.19,2.2,2.06,13.09
09/20/2016,12:45:00,25.35,5.22,8.87,9.7,120.07,4.64,2.78,1.72,13.16
09/20/2016,13:00:00,25.47,5.22,8.89,9.84,121.99,4.92,2.06,1.66,13.26
09/20/2016,13:15:00,25.51,5.22,8.89,9.83,122.05,5.03,2.86,2.01,13.16
09/20/2016,13:30:00,25.47,5.22,8.89,9.92,122.98,5.31,2.29,2.17,13.14
09/20/2016,13:45:00,25.45,5.22,8.89,9.99,123.87,4.67,2.27,1.82,13.11
09/20/2016,14:00:00,25.5,5.22,8.88,9.92,123.09,5.47,2.3,1.81,13.15
09/20/2016,14:15:00,25.8,5.22,8.87,9.83,122.61,4.75,2.22,1.81,13.15
09/20/2016,14:30:00,26.07,5.22,8.9,10.03,125.73,4.96,2.17,1.68,13.09
09/20/2016,14:45:00,26.13,5.22,8.9,10.05,126.14,4.79,2.24,1.74,13.16
09/20/2016,15:00:00,26.01,5.22,8.93,10.15,127.11,5.27,2.21,1.79,13.1
09/20/2016,15:15:00,25.64,5.22,8.94,10.4,129.35,5.18,2.43,1.88,13.12
09/20/2016,15:30:00,25.45,5.22,8.98,10.72,132.94,5.57,2.53,2.03,13.04
09/20/2016,15:45:00,25.74,5.22,8.97,10.71,133.49,4.95,2.4,1.88,13.14
09/20/2016,16:00:00,25.5,5.22,8.99,10.83,134.36,5.44,2.52,2.05,13.09
09/20/2016,16:15:00,25.47,5.22,8.99,10.96,135.96,5.65,2.71,2.05,13.12
09/20/2016,16:30:00,25.47,5.22,8.99,11,136.43,5.56,2.54,2.05,12.94
09/20/2016,16:45:00,25.63,5.22,8.99,11.01,136.92,5.3,2.6,1.93,13.01
09/20/2016,17:00:00,25.66,5.22,8.99,10.98,136.62,5.12,2.48,1.94,12.91
09/20/2016,17:15:00,25.77,5.22,8.98,10.86,135.45,5.14,2.36,1.82,12.88
09/20/2016,17:30:00,25.65,5.22,8.94,10.45,130.04,5.1,2.5,1.9,12.82
09/20/2016,17:45:00,25.69,5.22,8.91,10.19,126.89,5.07,2.56,1.89,12.85
09/20/2016,18:00:00,25.75,5.21,8.93,10.39,129.48,5.13,2.6,1.96,12.76
09/20/2016,18:15:00,25.55,5.21,8.93,10.46,129.89,5.36,2.89,2.04,12.77
09/20/2016,18:30:00,25.5,5.21,8.92,10.44,129.53,5.6,2.74,2.02,12.74
09/20/2016,18:45:00,25.43,5.21,8.93,10.42,129.06,5.21,2.95,2,12.7
09/20/2016,19:00:00,25.41,5.21,8.93,10.35,128.23,5.71,2.91,1.95,12.73
09/20/2016,19:15:00,25.41,5.21,8.92,10.32,127.85,5.19,2.92,1.94,12.71
09/20/2016,19:30:00,25.37,5.21,8.89,10.1,125.05,6.35,3.01,2.04,12.73
09/20/2016,19:45:00,25.27,5.2,8.84,9.7,119.87,4.91,2.86,2.03,12.71
09/20/2016,20:00:00,25.29,5.21,8.85,9.82,121.32,5.23,2.72,1.98,12.68
09/20/2016,20:15:00,25.32,5.21,8.85,9.81,121.36,5.51,2.7,1.97,12.7
09/20/2016,20:30:00,25.34,5.21,8.86,9.83,121.62,5.57,2.54,1.91,12.7
09/20/2016,20:45:00,25.34,5.21,8.86,9.86,122.03,5.47,2.73,1.91,12.69
09/20/2016,21:00:00,25.36,5.2,8.85,9.7,120.09,5.5,2.64,1.97,12.69
09/20/2016,21:15:00,25.42,5.2,8.84,9.62,119.11,5.39,2.69,2.04,12.7
09/20/2016,21:30:00,25.4,5.2,8.84,9.61,119,5.3,2.54,1.95,12.69
09/20/2016,21:45:00,25.41,5.2,8.84,9.58,118.61,5.2,2.52,1.92,12.68
09/20/2016,22:00:00,25.4,5.2,8.83,9.51,117.79,5.01,2.57,1.99,12.67
09/20/2016,22:15:00,25.4,5.2,8.84,9.57,118.51,4.99,2.64,1.89,12.67
09/20/2016,22:30:00,25.39,5.2,8.82,9.46,117.16,5.83,2.71,1.92,12.63
09/20/2016,22:45:00,25.38,5.2,8.83,9.51,117.69,5.56,2.5,1.99,12.69
09/20/2016,23:00:00,25.37,5.2,8.81,9.41,116.41,5.54,2.5,1.93,12.74
09/20/2016,23:15:00,25.28,5.17,8.78,9.17,113.35,5.87,2.71,2.03,12.74
09/20/2016,23:30:00,25.3,5.17,8.76,9.09,112.37,5.17,2.67,2,12.63
09/20/2016,23:45:00,25.29,5.17,8.72,8.91,110.17,5.7,2.81,2.07,12.63
09/21/2016,00:00:00,25.29,5.17,8.74,8.94,110.45,5.56,2.67,2.06,12.63
09/21/2016,00:15:00,25.28,5.17,8.74,9.03,111.57,5.41,2.71,2.05,12.65
09/21/2016,00:30:00,25.28,5.17,8.76,9.09,112.3,5.21,2.63,2.03,12.63
09/21/2016,00:45:00,25.24,5.17,8.75,9.02,111.37,5.83,2.61,2.02,12.62
09/21/2016,01:00:00,25.26,5.18,8.74,8.96,110.61,5.07,2.6,2,12.57
09/21/2016,01:15:00,25.22,5.17,8.73,8.87,109.53,5.19,2.9,2.05,12.6
09/21/2016,01:30:00,25.23,5.17,8.7,8.77,108.23,5.8,2.66,2.03,12.66
09/21/2016,01:45:00,25.24,5.14,8.71,8.89,109.74,5.3,2.83,2.04,12.61
09/21/2016,02:00:00,25.25,5.13,8.74,8.95,110.55,5.66,2.85,2.05,12.57
09/21/2016,02:15:00,25.21,5.13,8.72,8.89,109.74,5.91,2.88,2.1,12.56
09/21/2016,02:30:00,25.22,5.14,8.69,8.77,108.22,5.44,2.86,2.04,12.59
09/21/2016,02:45:00,25.2,5.14,8.71,8.85,109.13,5.52,2.86,2.1,12.68
09/21/2016,03:00:00,25.17,5.14,8.71,8.79,108.34,5.93,2.76,1.99,12.56
09/21/2016,03:15:00,25.17,5.14,8.71,8.81,108.59,5.52,2.83,2.1,12.51
09/21/2016,03:30:00,25.14,5.13,8.72,8.86,109.19,5.15,2.8,2.03,12.56
09/21/2016,03:45:00,25.12,5.12,8.72,8.84,108.93,5.06,2.72,2.01,12.55
09/21/2016,04:00:00,25.12,5.12,8.71,8.76,107.88,5.7,2.81,2.02,12.52
09/21/2016,04:15:00,25.1,5.12,8.72,8.8,108.34,5.34,2.76,2.05,12.54
09/21/2016,04:30:00,25.09,5.12,8.67,8.63,106.22,5.66,2.81,1.99,12.51
09/21/2016,04:45:00,25.09,5.12,8.7,8.72,107.35,5.28,2.82,1.98,12.53
09/21/2016,05:00:00,25.08,5.12,8.7,8.71,107.26,5.29,2.88,2.1,12.53
09/21/2016,05:15:00,25.04,5.12,8.69,8.65,106.47,5.01,2.82,1.95,12.52
09/21/2016,05:30:00,25.05,5.12,8.65,8.47,104.2,5.78,2.87,2.06,12.52
09/21/2016,05:45:00,25.02,5.12,8.68,8.58,105.46,5.55,2.81,2.04,12.58
09/21/2016,06:00:00,24.99,5.12,8.65,8.48,104.19,4.84,2.79,2.06,12.52
09/21/2016,06:15:00,25.01,5.12,8.7,8.67,106.63,6.01,2.97,2.05,12.48
09/21/2016,06:30:00,24.98,5.12,8.66,8.53,104.76,5.68,3.05,2.07,12.48
09/21/2016,06:45:00,24.98,5.12,8.69,8.64,106.12,5.66,2.97,1.92,12.5
09/21/2016,07:00:00,24.94,5.12,8.68,8.6,105.6,8.41,4.11,2.95,12.5
09/21/2016,07:15:00,24.95,5.12,8.64,8.43,103.48,6.2,2.92,1.91,12.55
09/21/2016,07:30:00,24.93,5.12,8.65,8.46,103.9,5.65,2.85,1.87,12.51
09/21/2016,07:45:00,24.92,5.12,8.68,8.57,105.25,4.83,2.68,1.91,12.57
09/21/2016,08:00:00,24.91,5.13,8.68,8.59,105.41,4.66,2.71,1.86,12.78
09/21/2016,08:15:00,24.9,5.12,8.69,8.67,106.42,5.23,2.66,1.85,12.75
09/21/2016,08:30:00,24.92,5.13,8.73,8.88,108.96,5.7,2.64,1.95,12.83
09/21/2016,08:45:00,24.92,5.13,8.72,8.77,107.63,5.6,2.76,1.89,12.83
09/21/2016,09:00:00,24.91,5.13,8.73,8.88,108.99,5.72,2.79,1.9,13.05
09/21/2016,09:15:00,24.92,5.13,8.73,8.93,109.58,5.59,2.64,1.95,12.98
09/21/2016,09:30:00,24.93,5.13,8.75,9.07,111.32,5.69,2.65,1.88,13.06
09/21/2016,09:45:00,24.96,5.13,8.76,9.17,112.6,4.6,2.53,1.81,13.05
09/21/2016,10:00:00,24.99,5.13,8.8,9.38,115.26,5.44,2.57,1.95,13.06
09/21/2016,10:15:00,25.01,5.13,8.79,9.36,115.06,5.08,2.57,1.86,13.06
09/21/2016,10:30:00,25.03,5.13,8.83,9.59,117.94,5.15,2.47,1.87,13.06
09/21/2016,10:45:00,25.12,5.13,8.85,9.78,120.52,5.62,2.56,1.81,12.99
09/21/2016,11:00:00,25.1,5.14,8.86,9.78,120.45,5.11,2.41,1.78,13.2
09/21/2016,11:15:00,25.22,5.16,8.88,9.95,122.82,5.22,2.33,1.73,13.2
09/21/2016,11:30:00,25.28,5.17,8.88,9.95,123,5.55,2.41,1.81,13.13
09/21/2016,11:45:00,25.35,5.25,8.9,10.05,124.33,5.4,2.37,1.73,13.12
09/21/2016,12:00:00,25.34,5.17,8.89,9.97,123.27,4.98,2.4,1.76,13.12
09/21/2016,12:15:00,25.32,5.17,8.87,9.87,122.11,5.44,2.45,1.79,13.15
09/21/2016,12:30:00,25.34,5.17,8.88,10.03,124.13,5.07,2.54,1.78,13.16
09/21/2016,12:45:00,25.39,5.15,8.89,10.13,125.39,5.64,2.55,1.8,13.16
09/21/2016,13:00:00,25.5,5.17,8.92,10.27,127.44,5.37,2.52,1.74,13.17
09/21/2016,13:15:00,25.48,5.14,8.91,10.29,127.59,5.42,2.58,1.83,13.18
09/21/2016,13:30:00,25.62,5.15,8.95,10.63,132.17,5.61,2.51,1.75,13.16
09/21/2016,13:45:00,25.61,5.23,8.95,10.61,131.95,5.44,2.57,1.86,13.17
09/21/2016,14:00:00,25.64,5.25,8.95,10.67,132.73,5.28,2.61,1.77,13.16
09/21/2016,14:15:00,25.73,5.25,8.97,10.78,134.34,5.5,2.6,1.78,13.13
09/21/2016,14:30:00,25.53,5.1,8.96,10.7,132.76,5.57,2.7,1.83,13.13
09/21/2016,14:45:00,25.63,5.1,8.98,10.9,135.48,5.4,2.82,1.77,13.14
09/21/2016,15:00:00,25.63,5.09,9,11,136.77,5.36,2.88,1.79,13.17
09/21/2016,15:15:00,25.71,5.17,8.98,11.02,137.19,5.42,2.7,1.81,13.06
09/21/2016,15:30:00,25.7,5.09,8.99,11.11,138.35,5.2,2.86,1.83,13.09
09/21/2016,15:45:00,25.77,5.09,9.01,11.25,140.16,5.15,2.71,1.7,13.11
09/21/2016,16:00:00,25.66,5.07,8.99,11.05,137.41,5.16,2.79,1.78,13.08
09/21/2016,16:15:00,25.66,5.05,9.02,11.32,140.83,5.4,2.76,1.77,13.05
