date,time,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
07/22/2017,23:15:00,26.96,1.03,7.45,7.77,97.75,-1.36,1.47,.37,12.45
07/22/2017,23:30:00,26.94,1.03,7.49,7.89,99.2,-1.47,1.47,.35,12.44
07/22/2017,23:45:00,26.92,1.03,7.5,7.86,98.79,-1.26,1.65,.38,12.46
07/23/2017,00:00:00,26.9,1.02,7.5,7.88,99.01,-1.56,1.45,.35,12.42
07/23/2017,00:15:00,26.88,1.02,7.51,7.87,98.79,-1.46,1.51,.42,12.43
07/23/2017,00:30:00,26.84,1.02,7.52,7.87,98.79,-1.36,1.46,.36,12.48
07/23/2017,00:45:00,26.8,1.02,7.5,7.81,97.94,-1.33,1.49,.41,12.37
07/23/2017,01:00:00,26.73,1.03,7.5,7.94,99.4,-1.63,1.39,.32,12.4
07/23/2017,01:15:00,26.7,1.03,7.48,7.84,98.17,-1.41,1.44,.35,12.41
07/23/2017,01:30:00,26.63,1.03,7.43,7.74,96.7,-1.21,1.49,.37,12.4
07/23/2017,01:45:00,26.58,1.05,7.41,7.64,95.41,-1.49,1.33,.29,12.39
07/23/2017,02:00:00,26.56,1.05,7.42,7.68,95.87,-1.39,1.79,.4,12.46
07/23/2017,02:15:00,26.54,1.05,7.41,7.63,95.29,-1.36,1.2,.33,12.38
07/23/2017,02:30:00,26.54,1.05,7.4,7.58,94.57,-1.29,1.36,.35,12.38
07/23/2017,02:45:00,26.52,1.04,7.39,7.49,93.41,-1.37,1.3,.32,12.38
07/23/2017,03:00:00,26.51,1.04,7.38,7.48,93.29,-1.49,1.36,.36,12.37
07/23/2017,03:15:00,26.5,1.04,7.37,7.39,92.22,-1.07,1.18,.34,12.37
07/23/2017,03:30:00,26.49,1.05,7.36,7.3,91.05,-1.03,1.3,.3,12.35
07/23/2017,03:45:00,26.47,1.05,7.4,7.53,93.85,-1.36,1.34,.33,12.36
07/23/2017,04:00:00,26.45,1.05,7.4,7.54,94.02,-1.47,1.45,.35,12.36
07/23/2017,04:15:00,26.45,1.05,7.39,7.51,93.61,-1.38,1.19,.29,12.36
07/23/2017,04:30:00,26.42,1.05,7.37,7.35,91.55,-1.29,1.43,.35,12.36
07/23/2017,04:45:00,26.4,1.04,7.38,7.44,92.67,-1.39,1.2,.4,12.36
07/23/2017,05:00:00,26.38,1.04,7.39,7.47,92.99,-1.45,1.29,.29,12.36
07/23/2017,05:15:00,26.36,1.04,7.38,7.42,92.27,-1.19,1.28,.32,12.34
07/23/2017,05:30:00,26.34,1.04,7.38,7.41,92.11,-1.42,1.35,.3,12.35
07/23/2017,05:45:00,26.3,1.04,7.38,7.43,92.31,-1.43,1.21,.28,12.34
07/23/2017,06:00:00,26.27,1.04,7.38,7.38,91.68,-1.44,1.23,.29,12.34
07/23/2017,06:15:00,26.23,1.04,7.36,7.31,90.78,-1.3,1.21,.27,12.35
07/23/2017,06:30:00,26.18,1.04,7.37,7.34,91.01,-1.55,1.51,.28,12.34
07/23/2017,06:45:00,26.17,1.04,7.36,7.31,90.57,-1.6,.94,.28,12.34
07/23/2017,07:00:00,26.12,1.04,7.36,7.26,89.96,-1.46,1.31,.29,12.35
07/23/2017,07:15:00,26.1,1.04,7.37,7.31,90.52,-1.54,1.2,.25,12.36
07/23/2017,07:30:00,26.06,1.04,7.36,7.26,89.83,-1.47,1.21,.27,12.36
07/23/2017,07:45:00,26.03,1.04,7.32,7.26,89.81,-1.55,1.24,.27,12.36
07/23/2017,08:00:00,26,1.04,7.33,7.24,89.48,-1.47,1.2,.29,12.37
07/23/2017,08:15:00,25.97,1.04,7.33,7.24,89.43,-1.34,1.08,.26,12.36
07/23/2017,08:30:00,25.95,1.04,7.32,7.21,89.04,-1.48,1.05,.29,12.45
07/23/2017,08:45:00,25.91,1.04,7.28,7.17,88.49,-1.38,1.11,.26,12.39
07/23/2017,09:00:00,25.92,1.04,7.29,7.08,87.41,-1.44,1.05,.27,12.45
07/23/2017,09:15:00,25.9,1.04,7.29,7.02,86.61,-1.36,1.06,.28,12.45
07/23/2017,09:30:00,25.94,1.05,7.26,6.96,85.94,-1.41,1.01,.29,12.55
07/23/2017,09:45:00,26,1.05,7.26,6.97,86.2,-1.39,.98,.28,12.56
07/23/2017,10:00:00,26,1.06,7.25,6.91,85.38,-1.51,.98,.3,12.62
07/23/2017,10:15:00,26.02,1.05,7.31,7.25,89.61,-1.48,1,.28,12.63
07/23/2017,10:30:00,26.05,1.06,7.29,7.12,88.04,-1.49,.98,.22,12.78
07/23/2017,10:45:00,26.09,1.06,7.3,7.13,88.21,-1.45,1.02,.25,12.78
07/23/2017,11:00:00,26.14,1.06,7.29,7.01,86.88,-1.43,.95,.23,12.84
07/23/2017,11:15:00,26.12,1.06,7.29,7.07,87.52,-1.58,.93,.26,12.79
07/23/2017,11:30:00,26.16,1.06,7.31,7.17,88.91,-1.55,.96,.23,12.79
07/23/2017,11:45:00,26.25,1.06,7.32,7.16,88.95,-1.57,.91,.24,12.8
07/23/2017,12:00:00,26.3,1.06,7.32,7.18,89.18,-1.6,.88,.22,12.84
07/23/2017,12:15:00,26.37,1.06,7.36,7.38,91.88,-1.58,.86,.25,12.71
07/23/2017,12:30:00,26.17,1.08,7.25,6.81,84.44,-1.45,1.02,.25,12.83
07/23/2017,12:45:00,26.15,1.11,7.27,6.97,86.41,-1.39,.98,.23,12.83
07/23/2017,13:00:00,26.22,1.08,7.29,7.02,87.15,-1.1,.99,.28,12.75
07/23/2017,13:15:00,26.24,1.1,7.25,6.83,84.76,-1.57,.99,.2,12.78
07/23/2017,13:30:00,26.34,1.11,7.28,6.93,86.25,-1.54,.95,.22,12.8
07/23/2017,13:45:00,26.24,1.08,7.27,6.84,84.96,-1.57,.97,.25,12.91
07/23/2017,14:00:00,26.36,1.07,7.3,7.11,88.4,-1.4,1.03,.28,12.89
07/23/2017,14:15:00,26.5,1.08,7.33,7.18,89.54,-1.56,1.05,.28,12.94
07/23/2017,14:30:00,26.34,1.07,7.35,7.31,90.94,-1.26,1.01,.35,12.87
07/23/2017,14:45:00,26.59,1.07,7.4,7.44,92.96,-1.45,1.07,.26,12.83
07/23/2017,15:00:00,26.46,1.08,7.3,6.97,86.83,-1.49,1.02,.26,12.82
07/23/2017,15:15:00,26.35,1.08,7.36,7.31,90.93,-1.39,1.05,.31,12.89
07/23/2017,15:30:00,26.25,1.09,7.3,7.13,88.53,-1.12,1.07,.26,12.82
07/23/2017,15:45:00,26.19,1.09,7.28,7.05,87.5,-1.36,1.32,.24,12.88
07/23/2017,16:00:00,26.16,1.1,7.25,6.95,86.21,-1.25,1.24,.29,12.96
07/23/2017,16:15:00,26.49,1.08,7.33,7.08,88.33,-1.61,.97,.25,12.8
07/23/2017,16:30:00,26.44,1.09,7.33,7.07,88.14,-1.42,1.06,.26,12.8
07/23/2017,16:45:00,26.27,1.11,7.25,6.93,86.13,-1.37,1.13,.24,12.74
07/23/2017,17:00:00,26.29,1.1,7.31,7.19,89.37,-1.31,1.23,.29,12.74
07/23/2017,17:15:00,26.22,1.11,7.28,7.13,88.46,-1.34,1.11,.25,12.7
07/23/2017,17:30:00,26.19,1.12,7.27,7.02,87.14,-1.38,1.26,.27,12.71
07/23/2017,17:45:00,26.14,1.12,7.24,6.89,85.37,-1.42,1.22,.24,12.7
07/23/2017,18:00:00,26.13,1.12,7.23,6.85,84.86,-1.38,1.13,.23,12.68
07/23/2017,18:15:00,26.11,1.13,7.23,6.84,84.7,-1.35,1.22,.27,12.62
07/23/2017,18:30:00,26.06,1.14,7.2,6.76,83.64,-1.32,1.18,.27,12.76
07/23/2017,18:45:00,26.02,1.14,7.21,6.8,84.15,-1.23,1.21,.25,12.74
07/23/2017,19:00:00,26.02,1.14,7.2,6.74,83.38,-1.25,1.24,.27,12.68
07/23/2017,19:15:00,26.01,1.14,7.19,6.67,82.46,-1.21,1.34,.25,12.68
07/23/2017,19:30:00,25.98,1.14,7.19,6.66,82.33,-1.31,1.27,.26,12.62
07/23/2017,19:45:00,25.95,1.14,7.2,6.66,82.24,-1.25,1.37,.27,12.57
07/23/2017,20:00:00,25.92,1.13,7.19,6.63,81.82,-1.42,1.36,.28,12.53
07/23/2017,20:15:00,25.88,1.13,7.19,6.62,81.67,-1.33,1.32,.25,12.55
07/23/2017,20:30:00,25.85,1.13,7.21,6.7,82.58,-1.06,1.75,.27,12.54
07/23/2017,20:45:00,25.8,1.12,7.24,6.77,83.37,-1.29,1.47,.31,12.54
07/23/2017,21:00:00,25.8,1.12,7.23,6.71,82.61,-.4,1.69,.47,12.54
07/23/2017,21:15:00,25.79,1.13,7.22,6.64,81.72,-1.28,1.34,.29,12.52
07/23/2017,21:30:00,25.76,1.13,7.23,6.6,81.29,-1.19,1.2,.27,12.52
07/23/2017,21:45:00,25.72,1.11,7.25,6.78,83.44,-1.16,1.38,.29,12.54
07/23/2017,22:00:00,25.72,1.12,7.24,6.65,81.83,-1.39,1.67,.35,12.49
07/23/2017,22:15:00,25.71,1.12,7.25,6.7,82.37,-1.04,1.43,.29,12.45
07/23/2017,22:30:00,25.71,1.12,7.23,6.53,80.33,-1.3,1.35,.29,12.5
07/23/2017,22:45:00,25.68,1.12,7.26,6.66,81.86,-1.19,1.36,.28,12.48
07/23/2017,23:00:00,25.67,1.12,7.24,6.56,80.64,-.96,1.26,.25,12.45
07/23/2017,23:15:00,25.64,1.11,7.24,6.53,80.21,-1.25,1.29,.27,12.49
07/23/2017,23:30:00,25.62,1.11,7.27,6.68,82.05,-1.06,1.29,.26,12.48
07/23/2017,23:45:00,25.58,1.1,7.29,6.75,82.84,-1.27,1.53,.33,12.51
07/24/2017,00:00:00,25.58,1.11,7.28,6.66,81.65,-1.14,1.59,.31,12.44
07/24/2017,00:15:00,25.57,1.1,7.28,6.69,82.08,-1.22,1.31,.25,12.45
07/24/2017,00:30:00,25.55,1.1,7.28,6.68,81.94,-1.09,1.41,.28,12.46
07/24/2017,00:45:00,25.54,1.1,7.27,6.59,80.75,-1.14,1.3,.25,12.46
07/24/2017,01:00:00,25.53,1.11,7.27,6.57,80.53,-.8,1.34,.3,12.41
07/24/2017,01:15:00,25.51,1.11,7.26,6.5,79.62,-1.03,1.28,.26,12.45
07/24/2017,01:30:00,25.51,1.11,7.24,6.4,78.4,-1.32,1.21,.23,12.55
07/24/2017,01:45:00,25.51,1.12,7.25,6.43,78.73,-1.24,1.27,.26,12.43
07/24/2017,02:00:00,25.5,1.12,7.25,6.43,78.73,-1.04,1.39,.27,12.43
07/24/2017,02:15:00,25.48,1.12,7.26,6.5,79.55,-1.04,1.33,.26,12.35
07/24/2017,02:30:00,25.46,1.12,7.26,6.5,79.6,-1.08,1.2,.24,12.36
07/24/2017,02:45:00,25.45,1.12,7.26,6.53,79.91,-1.27,1.42,.29,12.44
07/24/2017,03:00:00,25.42,1.12,7.26,6.47,79.11,-1.23,1.37,.28,12.46
07/24/2017,03:15:00,25.43,1.12,7.25,6.39,78.16,-.87,1.25,.27,12.44
07/24/2017,03:30:00,25.41,1.12,7.24,6.31,77.17,-1.04,1.26,.26,12.37
07/24/2017,03:45:00,25.4,1.12,7.24,6.36,77.8,-.72,1.25,.29,12.37
07/24/2017,04:00:00,25.38,1.12,7.24,6.23,76.2,-1.27,1.31,.29,12.4
07/24/2017,04:15:00,25.36,1.11,7.25,6.36,77.76,-1.19,1.19,.29,12.46
07/24/2017,04:30:00,25.35,1.11,7.27,6.48,79.16,-1.01,1.22,.28,12.4
07/24/2017,04:45:00,25.34,1.11,7.25,6.38,77.93,-.98,1.26,.25,12.45
07/24/2017,05:00:00,25.32,1.11,7.26,6.42,78.41,-1.39,1.3,.27,12.46
07/24/2017,05:15:00,25.3,1.11,7.27,6.48,79.06,-1.28,1.25,.28,12.35
07/24/2017,05:30:00,25.28,1.11,7.28,6.5,79.31,-1.35,1.14,.26,12.37
07/24/2017,05:45:00,25.29,1.11,7.27,6.49,79.17,-1.34,1.13,.21,12.38
07/24/2017,06:00:00,25.27,1.11,7.27,6.5,79.24,-1.47,1.24,.23,12.38
07/24/2017,06:15:00,25.25,1.1,7.27,6.5,79.2,-1.3,1.22,.25,12.37
07/24/2017,06:30:00,25.22,1.1,7.27,6.48,78.99,-1.43,1.21,.23,12.34
07/24/2017,06:45:00,25.21,1.1,7.29,6.6,80.43,-1.33,1.3,.24,12.35
07/24/2017,07:00:00,25.2,1.1,7.28,6.53,79.57,-1.42,3.12,.23,12.35
07/24/2017,07:15:00,25.18,1.1,7.26,6.56,79.93,-1.37,1.08,.23,12.36
07/24/2017,07:30:00,25.17,1.1,7.27,6.53,79.52,-1.39,1.09,.23,12.37
07/24/2017,07:45:00,25.16,1.1,7.26,6.4,77.95,-1.31,1.13,.25,12.37
07/24/2017,08:00:00,25.14,1.1,7.27,6.55,79.66,-1.31,1.16,.24,12.36
07/24/2017,08:15:00,25.12,1.11,7.28,6.54,79.56,-1.18,1.35,.28,12.36
07/24/2017,08:30:00,25.13,1.11,7.26,6.37,77.54,-1.41,1.29,.24,12.36
07/24/2017,08:45:00,25.1,1.11,7.27,6.45,78.48,-1.43,1.12,.21,12.35
07/24/2017,09:00:00,25.08,1.1,7.28,6.51,79.15,-1.18,1.07,.24,12.33
07/24/2017,09:15:00,25.07,1.1,7.27,6.45,78.36,-1.3,1.05,.23,12.28
07/24/2017,09:30:00,25.05,1.11,7.27,6.47,78.6,-1.28,1.08,.22,12.35
07/24/2017,09:45:00,25.01,1.11,7.28,6.52,79.1,-1.2,1.06,.23,12.32
07/24/2017,10:00:00,25.01,1.11,7.27,6.45,78.3,-1.39,1,.23,12.39
07/24/2017,10:15:00,25,1.11,7.26,6.54,79.37,-1.32,.93,.2,12.37
07/24/2017,10:30:00,24.95,1.11,7.22,6.44,78.04,-1.36,.96,.22,12.39
07/24/2017,10:45:00,24.92,1.11,7.23,6.5,78.74,-1.27,.95,.21,12.28
07/24/2017,11:00:00,24.91,1.11,7.21,6.46,78.26,-1.35,1,.24,12.43
07/24/2017,11:15:00,24.92,1.11,7.2,6.32,76.61,-1.39,1.01,.23,12.48
07/24/2017,11:30:00,24.88,1.11,7.21,6.37,77.09,-1.31,.97,.25,12.35
07/24/2017,11:45:00,24.94,1.12,7.18,6.13,74.26,-1.26,.92,.23,12.36
07/24/2017,12:00:00,24.92,1.12,7.18,6.18,74.91,-1.23,.9,.22,12.37
07/24/2017,12:15:00,24.9,1.13,7.18,6.07,73.6,-1.22,.9,.21,12.36
07/24/2017,12:30:00,24.93,1.13,7.16,6.01,72.91,-.74,.88,.2,12.34
07/24/2017,12:45:00,24.88,1.13,7.17,6.09,73.77,-1.19,.94,.2,12.34
07/24/2017,13:00:00,24.9,1.13,7.18,6.13,74.27,-1.17,.93,.21,12.33
07/24/2017,13:15:00,24.87,1.13,7.18,6.11,74.01,-1.2,.94,.21,12.34
07/24/2017,13:30:00,24.84,1.12,7.17,6.07,73.45,-1.25,.91,.19,12.33
07/24/2017,13:45:00,24.8,1.12,7.19,6.13,74.19,-1.13,.92,.2,12.37
07/24/2017,14:00:00,24.78,1.12,7.19,6.12,73.94,-1.19,.97,.24,12.38
07/24/2017,14:15:00,24.77,1.13,7.18,6.04,72.96,-1.03,.87,.19,12.36
07/24/2017,14:30:00,24.71,1.13,7.18,6.14,74.12,-.98,.93,.19,12.3
07/24/2017,14:45:00,24.68,1.12,7.17,6.15,74.15,-1.16,.96,.21,12.33
07/24/2017,15:00:00,24.68,1.13,7.16,6.06,73.08,-1.05,.88,.21,12.37
07/24/2017,15:15:00,24.69,1.15,7.15,5.97,72.09,-1.14,.89,.19,12.35
07/24/2017,15:30:00,24.62,1.14,7.17,6.08,73.34,-.93,.99,.19,12.44
07/24/2017,15:45:00,24.57,1.13,7.18,6.14,73.94,-1.12,.93,.21,12.33
07/24/2017,16:00:00,24.55,1.14,7.19,6.22,74.91,-1.1,.97,.22,12.34
07/24/2017,16:15:00,24.51,1.13,7.21,6.3,75.81,-1.25,.96,.25,12.35
07/24/2017,16:30:00,24.5,1.14,7.19,6.25,75.19,-1.26,.94,.21,12.33
07/24/2017,16:45:00,24.46,1.15,7.2,6.34,76.18,-1.22,1,.22,12.28
07/24/2017,17:00:00,24.42,1.15,7.22,6.43,77.22,-1.41,1.04,.23,12.28
07/24/2017,17:15:00,24.4,1.15,7.21,6.39,76.69,-1.3,1,.22,12.34
07/24/2017,17:30:00,24.41,1.18,7.19,6.32,75.89,-1.3,.95,.21,12.35
07/24/2017,17:45:00,24.4,1.19,7.19,6.26,75.22,-1.33,.94,.23,12.27
07/24/2017,18:00:00,24.39,1.2,7.19,6.23,74.82,-1.11,1.01,.22,12.33
07/24/2017,18:15:00,24.36,1.21,7.19,6.2,74.42,-1.12,1.01,.22,12.33
07/24/2017,18:30:00,24.35,1.21,7.19,6.18,74.08,-1.03,1.01,.23,12.29
07/24/2017,18:45:00,24.35,1.22,7.18,6.11,73.37,-1.05,.99,.2,12.33
07/24/2017,19:00:00,24.3,1.21,7.2,6.18,74.02,-1.02,1.02,.2,12.3
07/24/2017,19:15:00,24.25,1.18,7.21,6.3,75.44,-.89,1.06,.22,12.33
07/24/2017,19:30:00,24.23,1.16,7.22,6.41,76.68,-.75,1.11,.19,12.29
07/24/2017,19:45:00,24.21,1.16,7.23,6.38,76.39,-.81,1.12,.23,12.29
07/24/2017,20:00:00,24.17,1.15,7.24,6.48,77.46,-.83,1.17,.21,12.28
07/24/2017,20:15:00,24.18,1.16,7.26,6.49,77.61,-.85,1.18,.24,12.36
07/24/2017,20:30:00,24.19,1.17,7.23,6.34,75.81,-.88,1.04,.23,12.27
07/24/2017,20:45:00,24.16,1.16,7.27,6.51,77.76,-.89,1.16,.29,12.25
07/24/2017,21:00:00,24.13,1.16,7.28,6.53,77.97,-1.09,1.2,.24,12.28
07/24/2017,21:15:00,24.11,1.17,7.29,6.58,78.53,-.94,1.21,.26,12.29
07/24/2017,21:30:00,24.1,1.17,7.31,6.61,78.98,-1.07,1.13,.23,12.28
07/24/2017,21:45:00,24.09,1.17,7.29,6.49,77.44,-.94,1.17,.31,12.28
07/24/2017,22:00:00,24.08,1.17,7.31,6.61,78.84,-.99,1.21,.26,12.25
07/24/2017,22:15:00,24.05,1.17,7.31,6.59,78.61,-1.07,1.14,.26,12.28
07/24/2017,22:30:00,24.04,1.17,7.31,6.58,78.46,-.76,1.17,.24,12.27
07/24/2017,22:45:00,24.04,1.18,7.31,6.65,79.34,-1.02,1.17,.31,12.28
07/24/2017,23:00:00,24.02,1.18,7.31,6.61,78.8,-1.01,1.18,.26,12.28
07/24/2017,23:15:00,24,1.18,7.31,6.6,78.61,-.84,1.19,.31,12.27
07/24/2017,23:30:00,23.98,1.18,7.32,6.6,78.65,-.83,1.11,.28,12.28
07/24/2017,23:45:00,24,1.18,7.32,6.58,78.41,-.59,1.2,.28,12.21
07/25/2017,00:00:00,23.97,1.18,7.32,6.58,78.42,-1.12,1.53,.27,12.27
07/25/2017,00:15:00,23.97,1.18,7.32,6.59,78.54,-1.11,1.12,.26,12.27
07/25/2017,00:30:00,23.97,1.18,7.32,6.57,78.3,-1.17,1.22,.25,12.26
07/25/2017,00:45:00,23.97,1.19,7.32,6.56,78.2,-1.01,1.19,.24,12.29
07/25/2017,01:00:00,23.94,1.19,7.32,6.56,78.12,-1.12,1.21,.23,12.27
07/25/2017,01:15:00,23.93,1.19,7.31,6.52,77.66,-1.14,1.17,.24,12.28
07/25/2017,01:30:00,23.9,1.19,7.31,6.51,77.41,-1.17,1.11,.24,12.28
07/25/2017,01:45:00,23.88,1.19,7.32,6.55,77.84,-1.22,1.06,.22,12.19
07/25/2017,02:00:00,23.89,1.19,7.32,6.52,77.6,-1.12,1.19,.24,12.24
07/25/2017,02:15:00,23.86,1.19,7.32,6.54,77.75,-1.06,1.15,.22,12.34
07/25/2017,02:30:00,23.86,1.19,7.32,6.52,77.46,-.58,1,.23,12.27
07/25/2017,02:45:00,23.85,1.2,7.32,6.5,77.28,-1.15,1.13,.27,12.27
07/25/2017,03:00:00,23.85,1.2,7.31,6.47,76.91,-1,1.02,.28,12.25
07/25/2017,03:15:00,23.81,1.2,7.32,6.49,77.14,-1.17,1.14,.29,12.25
07/25/2017,03:30:00,23.81,1.2,7.31,6.45,76.62,-1.11,1.05,.21,12.24
07/25/2017,03:45:00,23.8,1.2,7.32,6.49,77.1,-.77,1.04,.25,12.25
07/25/2017,04:00:00,23.78,1.2,7.31,6.49,77.01,-1.19,.96,.19,12.25
07/25/2017,04:15:00,23.77,1.2,7.31,6.46,76.64,-1.08,1.08,.26,12.25
07/25/2017,04:30:00,23.75,1.2,7.31,6.43,76.26,-.99,1.05,.24,12.22
07/25/2017,04:45:00,23.74,1.2,7.3,6.33,75.12,-.97,1.03,.23,12.27
07/25/2017,05:00:00,23.76,1.21,7.29,6.16,73.14,-1.11,1.09,.22,12.27
07/25/2017,05:15:00,23.74,1.21,7.3,6.36,75.48,-1.15,1.08,.21,12.26
07/25/2017,05:30:00,23.72,1.21,7.3,6.37,75.49,-1.16,1.03,.23,12.27
07/25/2017,05:45:00,23.7,1.21,7.31,6.43,76.23,-1.16,1.02,.24,12.24
07/25/2017,06:00:00,23.67,1.21,7.31,6.44,76.31,-1.05,1.03,.23,12.26
07/25/2017,06:15:00,23.67,1.22,7.3,6.37,75.43,-.9,1.03,.29,12.16
07/25/2017,06:30:00,23.64,1.21,7.3,6.37,75.44,-1.21,1.16,.21,12.25
07/25/2017,06:45:00,23.64,1.21,7.3,6.37,75.39,-1.09,1.01,.25,12.25
07/25/2017,07:00:00,23.63,1.2,7.29,6.28,74.38,-1.1,.98,.21,12.22
07/25/2017,07:15:00,23.6,1.21,7.28,6.29,74.36,-1.02,.95,.22,12.25
07/25/2017,07:30:00,23.6,1.21,7.27,6.23,73.7,-1,.97,.2,12.25
07/25/2017,07:45:00,23.58,1.21,7.29,6.26,74.03,-1.05,1.09,.45,12.21
07/25/2017,08:00:00,23.56,1.21,7.28,6.21,73.47,-1.01,.89,.18,12.22
07/25/2017,08:15:00,23.52,1.21,7.29,6.24,73.72,-1.07,.87,.21,12.35
07/25/2017,08:30:00,23.51,1.21,7.27,6.24,73.66,-1.13,.83,.19,12.25
07/25/2017,08:45:00,23.5,1.21,7.3,6.42,75.8,-.78,.91,.23,12.27
07/25/2017,09:00:00,23.5,1.21,7.31,6.4,75.63,-.81,.95,.23,12.33
07/25/2017,09:15:00,23.5,1.21,7.3,6.31,74.51,-1.03,1.01,.2,12.36
07/25/2017,09:30:00,23.48,1.21,7.3,6.34,74.89,-.98,.98,.2,12.27
07/25/2017,09:45:00,23.48,1.21,7.31,6.39,75.44,-.89,.94,.19,12.25
07/25/2017,10:00:00,23.46,1.21,7.3,6.4,75.47,-.84,.86,.19,12.24
07/25/2017,10:15:00,23.46,1.21,7.26,6.38,75.24,-1.06,.88,.2,12.21
07/25/2017,10:30:00,23.45,1.21,7.25,6.37,75.21,-.98,.9,.17,12.25
07/25/2017,10:45:00,23.45,1.21,7.25,6.36,75.06,-1.05,.84,.18,12.24
07/25/2017,11:00:00,23.44,1.21,7.24,6.36,75.03,-1.02,.85,.19,12.27
07/25/2017,11:15:00,23.42,1.21,7.25,6.37,75.16,-.94,.83,.21,12.25
07/25/2017,11:30:00,23.42,1.21,7.25,6.38,75.21,-1.2,.96,.22,12.27
07/25/2017,11:45:00,23.43,1.21,7.25,6.39,75.35,-1.02,.87,.22,12.34
07/25/2017,12:00:00,23.41,1.22,7.25,6.39,75.38,-1.03,.82,.18,12.27
07/25/2017,12:15:00,23.42,1.21,7.25,6.4,75.44,-1.07,.86,.18,12.29
07/25/2017,12:30:00,23.41,1.21,7.25,6.38,75.23,-1.13,.83,.21,12.26
07/25/2017,12:45:00,23.39,1.21,7.26,6.4,75.47,-.87,.9,.23,12.27
07/25/2017,13:00:00,23.37,1.21,7.26,6.44,75.89,-1,.81,.23,12.23
07/25/2017,13:15:00,23.33,1.19,7.27,6.39,75.25,-.89,.84,.19,12.22
07/25/2017,13:30:00,23.36,1.2,7.27,6.47,76.15,-.97,.86,.25,12.29
07/25/2017,13:45:00,23.33,1.18,7.27,6.36,74.87,-.73,.83,.23,12.22
07/25/2017,14:00:00,23.32,1.19,7.26,6.41,75.38,-.91,.86,.23,12.27
07/25/2017,14:15:00,23.34,1.19,7.28,6.48,76.3,-1.06,.91,.2,12.27
07/25/2017,14:30:00,23.32,1.18,7.27,6.41,75.42,-.97,.87,.29,12.28
07/25/2017,14:45:00,23.32,1.18,7.27,6.44,75.76,-.93,.86,.21,12.28
07/25/2017,15:00:00,23.31,1.18,7.28,6.44,75.82,-.89,.86,.24,12.34
07/25/2017,15:15:00,23.3,1.19,7.28,6.36,74.81,-.97,.87,.23,12.32
07/25/2017,15:30:00,23.31,1.19,7.28,6.5,76.43,-1.02,.83,.2,12.27
07/25/2017,15:45:00,23.31,1.19,7.28,6.45,75.9,-1.02,.83,.19,12.24
07/25/2017,16:00:00,23.31,1.19,7.28,6.52,76.75,-1.04,.91,.22,12.27
07/25/2017,16:15:00,23.29,1.19,7.29,6.43,75.63,-1.11,.86,.2,12.34
07/25/2017,16:30:00,23.28,1.19,7.27,6.42,75.55,-.9,.85,.21,12.27
07/25/2017,16:45:00,23.26,1.19,7.29,6.44,75.7,-.99,.89,.24,12.22
07/25/2017,17:00:00,23.26,1.19,7.28,6.45,75.82,-.87,.9,.18,12.27
07/25/2017,17:15:00,23.25,1.19,7.28,6.44,75.65,-.96,.81,.17,12.28
07/25/2017,17:30:00,23.25,1.2,7.28,6.44,75.66,-1.11,.85,.19,12.33
07/25/2017,17:45:00,23.28,1.21,7.28,6.42,75.51,-.73,.8,.18,12.44
07/25/2017,18:00:00,23.29,1.21,7.29,6.47,76.12,-.98,.84,.18,12.45
07/25/2017,18:15:00,23.29,1.21,7.28,6.44,75.78,-.93,.8,.18,12.48
07/25/2017,18:30:00,23.3,1.21,7.29,6.49,76.35,-1.05,.85,.22,12.59
07/25/2017,18:45:00,23.29,1.21,7.3,6.5,76.48,-1.09,.83,.14,12.58
07/25/2017,19:00:00,23.26,1.2,7.29,6.47,76.11,-1.09,.83,.19,12.62
07/25/2017,19:15:00,23.27,1.2,7.29,6.45,75.84,-.88,.85,.2,12.58
07/25/2017,19:30:00,23.25,1.2,7.28,6.35,74.64,-1.04,.85,.17,12.44
07/25/2017,19:45:00,23.23,1.21,7.27,6.32,74.21,-.96,.89,.18,12.35
07/25/2017,20:00:00,23.22,1.22,7.28,6.3,73.96,-1.12,.91,.21,12.37
07/25/2017,20:15:00,23.22,1.22,7.27,6.26,73.56,-.92,.84,.18,12.34
07/25/2017,20:30:00,23.21,1.22,7.25,6.25,73.43,-.97,.89,.17,12.32
07/25/2017,20:45:00,23.2,1.22,7.28,6.34,74.41,-.86,.94,.18,12.27
07/25/2017,21:00:00,23.18,1.22,7.27,6.24,73.26,-.52,1.11,.19,12.27
07/25/2017,21:15:00,23.14,1.21,7.29,6.31,74.03,-.68,1.02,.21,12.22
07/25/2017,21:30:00,23.13,1.21,7.27,6.28,73.63,-.8,.93,.2,12.27
07/25/2017,21:45:00,23.13,1.21,7.26,6.25,73.23,-.69,.92,.2,12.33
07/25/2017,22:00:00,23.11,1.21,7.28,6.36,74.6,-.71,.89,.19,12.27
07/25/2017,22:15:00,23.1,1.21,7.3,6.33,74.13,-.85,1,.2,12.26
07/25/2017,22:30:00,23.09,1.21,7.31,6.36,74.54,-.82,.99,.22,12.17
07/25/2017,22:45:00,23.05,1.22,7.3,6.28,73.57,-1.01,1,.21,12.23
07/25/2017,23:00:00,23.04,1.22,7.3,6.24,73.1,-.87,1.01,.25,12.25
