date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
05/26/2023,11:15,18.84,.67,7.17,6.76,72.8,2.1,1.16,.08,8700,3.1
05/26/2023,11:30,18.91,.66,7.16,6.8,73.36,2.03,1.04,.1,8600,3.2
05/26/2023,11:45,18.88,.66,7.17,6.84,73.74,2.1,1.11,.08,8600,3.5
05/26/2023,12:00,18.89,.66,7.18,6.86,73.91,2.06,1.16,.08,9600,3.9
05/26/2023,12:15,18.94,.66,7.18,6.89,74.37,2.05,1.14,.09,9900,4.1
05/26/2023,12:30,19.21,.66,7.19,6.96,75.43,1.98,1.15,.08,9900,4.1
05/26/2023,12:45,19.25,.66,7.19,6.95,75.46,2,1.19,.09,9900,4.2
05/26/2023,13:00,19.54,.66,7.2,7.03,76.78,1.95,1.11,.07,9700,4.1
05/26/2023,13:15,19.51,.66,7.2,7.02,76.64,1.96,1.18,.1,9100,4.2
05/26/2023,13:30,19.56,.66,7.2,7.06,77.11,1.97,1.1,.1,8400,4.2
05/26/2023,13:45,19.73,.66,7.21,7.11,77.96,1.94,1.05,.08,8100,4.2
05/26/2023,14:00,19.66,.66,7.2,7.06,77.29,2,1.15,.08,8100,4.2
05/26/2023,14:15,19.74,.66,7.21,7.12,78.09,1.99,1.22,.08,8100,4.1
05/26/2023,14:30,19.82,.66,7.21,7.09,77.79,1.98,1.23,.09,8100,4.2
05/26/2023,14:45,19.62,.66,7.19,6.88,75.22,1.9,1.19,.07,7800,4.2
05/26/2023,15:00,19.55,.66,7.2,6.97,76.15,2.04,1.17,.07,8100,4.2
05/26/2023,15:15,19.74,.66,7.18,6.86,75.17,2.11,1.1,.06,8300,4.2
05/26/2023,15:30,19.72,.66,7.18,6.82,74.71,2.06,1.03,.06,8600,4.1
05/26/2023,15:45,19.75,.66,7.18,6.72,73.72,2.02,1.02,.06,9000,4.1
05/26/2023,16:00,19.96,.66,7.21,7.05,77.65,1.99,1.17,.09,8800,4.1
05/26/2023,16:15,20.07,.66,7.21,6.97,76.9,1.96,1.13,.09,8800,4
05/26/2023,16:30,19.87,.66,7.2,7.03,77.26,1.94,1.1,.05,8800,3.9
05/26/2023,16:45,19.88,.66,7.21,6.96,76.55,1.95,1.07,.04,8800,3.8
05/26/2023,17:00,19.93,.66,7.21,7.03,77.36,1.98,1.09,.06,8300,3.8
05/26/2023,17:15,20.1,.66,7.23,7.11,78.53,1.8,1.14,.03,7900,3.8
05/26/2023,17:30,19.71,.66,7.17,6.68,73.18,1.95,1.01,.07,7600,3.8
05/26/2023,17:45,19.84,.66,7.2,6.86,75.4,1.93,1.08,.06,7400,3.8
05/26/2023,18:00,20.05,.66,7.21,6.99,77.09,1.98,1.18,.05,7400,3.7
05/26/2023,18:15,20.04,.66,7.21,7.06,77.82,1.92,1.18,.1,7300,3.7
05/26/2023,18:30,19.96,.66,7.2,6.99,76.96,1.95,1.14,.07,7400,3.8
05/26/2023,18:45,19.78,.66,7.19,6.87,75.32,1.89,1.05,.02,7200,3.8
05/26/2023,19:00,19.54,.66,7.16,6.66,72.67,2.04,.99,.03,7200,3.8
05/26/2023,19:15,19.23,.66,7.15,6.74,73.18,2.19,1.02,.06,7400,3.7
05/26/2023,19:30,19.2,.66,7.17,6.76,73.3,2.1,.95,.03,7800,3.6
05/26/2023,19:45,19.16,.66,7.17,6.76,73.21,2.24,.91,.04,9000,3.4
05/26/2023,20:00,19.15,.66,7.17,6.74,72.98,2.19,1.05,.07,10500,3.5
05/26/2023,20:15,19.09,.66,7.16,6.73,72.82,2.27,.96,.01,12400,3.2
05/26/2023,20:30,19.11,.66,7.16,6.72,72.77,2.35,1.05,.05,13600,3.2
05/26/2023,20:45,19.21,.66,7.16,6.78,73.49,2.15,1.17,.05,13600,3.3
05/26/2023,21:00,19.08,.66,7.15,6.72,72.73,2.2,1.04,.05,13700,3.5
05/26/2023,21:15,19.12,.66,7.15,6.66,72.14,2.16,1.1,.03,13700,3.5
05/26/2023,21:30,19.15,.66,7.15,6.7,72.62,2.14,1.1,.04,13700,3.5
05/26/2023,21:45,19.14,.66,7.17,6.84,74.1,1.97,1.13,.06,13200,3.6
05/26/2023,22:00,19.13,.66,7.17,6.91,74.82,1.92,1.09,.05,12700,3.7
05/26/2023,22:15,19.08,.66,7.17,6.86,74.22,2.01,1.09,.04,12400,3.7
05/26/2023,22:30,19.02,.66,7.17,6.9,74.51,2.01,1.1,.04,10600,3.6
05/26/2023,22:45,18.96,.66,7.15,6.84,73.84,2.08,1.1,.03,9900,3.6
05/26/2023,23:00,18.9,.67,7.16,6.84,73.71,2.13,1.02,.05,9900,3.6
05/26/2023,23:15,18.89,.67,7.15,6.82,73.52,2.18,1.01,.04,9900,3.6
05/26/2023,23:30,18.87,.68,7.15,6.74,72.64,2.12,.93,.05,9900,3.6
05/26/2023,23:45,18.8,.68,7.15,6.76,72.71,2.17,.94,.03,11300,3.4
05/27/2023,00:00,18.78,.68,7.15,6.69,71.91,2.2,.93,.06,11900,3.3
05/27/2023,00:15,18.75,.67,7.14,6.63,71.29,2.31,.94,.03,12500,3.2
05/27/2023,00:30,18.76,.67,7.14,6.62,71.11,2.27,.89,.03,13200,3.1
05/27/2023,00:45,18.73,.67,7.14,6.61,71.01,2.26,.94,.04,13600,3.1
05/27/2023,01:00,18.74,.67,7.14,6.59,70.85,2.45,.93,.04,14600,3.1
05/27/2023,01:15,18.72,.67,7.14,6.59,70.79,2.23,.93,.04,15000,3.1
05/27/2023,01:30,18.74,.67,7.13,6.59,70.81,2.31,.92,.05,15500,3.1
05/27/2023,01:45,18.73,.67,7.14,6.58,70.69,2.37,.95,.04,16100,3.1
05/27/2023,02:00,18.72,.67,7.13,6.58,70.68,2.31,.99,.05,16600,3.1
05/27/2023,02:15,18.72,.67,7.13,6.56,70.49,2.25,.96,.02,16100,3.1
05/27/2023,02:30,18.71,.67,7.13,6.57,70.58,2.4,.94,.05,16600,3.1
05/27/2023,02:45,18.7,.67,7.13,6.57,70.57,2.2,.98,.05,16600,3.2
05/27/2023,03:00,18.71,.67,7.13,6.55,70.35,2.4,.99,.05,16600,3.3
05/27/2023,03:15,18.68,.67,7.13,6.56,70.36,2.37,.96,.05,17400,3.3
05/27/2023,03:30,18.67,.67,7.13,6.55,70.23,2.3,.95,.05,17400,3.3
05/27/2023,03:45,18.69,.67,7.13,6.52,70.03,2.35,.91,.05,17200,3.3
05/27/2023,04:00,18.68,.67,7.13,6.53,70.09,2.37,.96,.03,17900,3.3
05/27/2023,04:15,18.64,.67,7.13,6.5,69.7,2.31,.96,.03,17900,3.3
05/27/2023,04:30,18.65,.67,7.13,6.5,69.67,2.35,.92,.06,17700,3.3
05/27/2023,04:45,18.64,.68,7.12,6.49,69.62,2.38,.94,.05,17900,3.3
05/27/2023,05:00,18.62,.68,7.13,6.5,69.67,2.4,.97,.04,17900,3.3
05/27/2023,05:15,18.61,.68,7.12,6.48,69.47,2.34,.93,.04,17700,3.2
05/27/2023,05:30,18.57,.68,7.13,6.52,69.79,2.27,.91,.05,17700,3.1
05/27/2023,05:45,18.58,.68,7.13,6.49,69.47,2.28,.92,.02,17500,3.1
05/27/2023,06:00,18.59,.68,7.12,6.49,69.48,2.31,.92,.05,17000,3.1
05/27/2023,06:15,18.59,.68,7.12,6.46,69.19,2.42,.93,.07,17500,3.2
05/27/2023,06:30,18.58,.68,7.12,6.44,69,2.29,.87,.03,17000,3.1
05/27/2023,06:45,18.56,.68,7.13,6.42,68.75,2.25,.81,.03,16400,3.1
05/27/2023,07:00,18.56,.68,7.12,6.44,68.94,2.18,.92,.04,16000,3.1
05/27/2023,07:15,18.54,.68,7.12,6.44,68.95,2.23,.93,.01,15700,3
05/27/2023,07:30,18.54,.68,7.12,6.45,69.02,2.27,.89,.03,15700,2.9
05/27/2023,07:45,18.54,.68,7.12,6.45,69.02,2.34,.96,.03,15900,2.9
05/27/2023,08:00,18.53,.68,7.12,6.51,69.62,2.34,.92,.05,15900,2.9
05/27/2023,08:15,18.54,.68,7.14,6.56,70.14,2.24,.9,.05,15400,2.9
05/27/2023,08:30,18.53,.68,7.14,6.55,70.1,2.28,.81,.03,15400,2.9
05/27/2023,08:45,18.54,.68,7.14,6.55,70.12,2.3,.91,.02,15700,2.9
05/27/2023,09:00,18.75,.68,7.14,6.59,70.83,2.21,.96,.03,15700,2.9
05/27/2023,09:15,19.05,.68,7.15,6.68,72.21,2.01,.86,.03,15700,2.9
05/27/2023,09:30,18.95,.68,7.15,6.66,71.83,2.11,.96,.07,15400,2.9
05/27/2023,09:45,18.96,.68,7.15,6.71,72.39,2.11,1.04,.06,14500,3
05/27/2023,10:00,18.86,.68,7.16,6.68,71.96,2.31,.99,.11,14500,3.1
05/27/2023,10:15,18.82,.68,7.16,6.68,71.87,2.19,1.13,.06,13800,3.2
05/27/2023,10:30,19.04,.68,7.17,6.75,72.95,2.15,1,.07,13100,3.4
05/27/2023,10:45,19.17,.68,7.18,6.78,73.51,2.11,1.05,.09,12000,3.5
05/27/2023,11:00,19.15,.68,7.18,6.79,73.58,2.13,1.24,.07,11800,3.7
05/27/2023,11:15,19.31,.68,7.16,6.72,73.01,2.19,1.16,.09,12300,3.7
05/27/2023,11:30,19.24,.68,7.17,6.76,73.32,2.17,1.21,.09,12800,4
05/27/2023,11:45,19.2,.68,7.16,6.72,72.91,2.22,1.12,.1,13300,4.2
05/27/2023,12:00,19.22,.67,7.17,6.76,73.37,2.24,1.21,.09,13300,4.2
05/27/2023,12:15,19.31,.67,7.18,6.84,74.35,2.21,1.4,.1,13300,4.3
05/27/2023,12:30,19.25,.67,7.17,6.82,74.04,2.28,1.48,.14,13800,4.4
05/27/2023,12:45,19.75,.67,7.18,6.92,75.85,2.13,1.34,.12,13800,4.5
05/27/2023,13:00,19.34,.66,7.18,6.84,74.4,2.27,1.53,.15,14200,4.7
05/27/2023,13:15,19.27,.66,7.17,6.81,73.91,2.37,1.43,.13,14600,5.1
05/27/2023,13:30,19.28,.66,7.17,6.8,73.83,2.33,1.33,.13,15200,5.2
05/27/2023,13:45,19.42,.67,7.18,6.83,74.39,2.31,1.28,.1,15700,5.2
05/27/2023,14:00,19.53,.66,7.18,6.86,74.91,2.31,1.47,.15,16300,5.4
05/27/2023,14:15,19.65,.65,7.18,6.85,74.98,2.31,1.42,.13,16600,5.4
05/27/2023,14:30,19.49,.65,7.17,6.84,74.57,2.34,1.64,.17,16600,5.4
05/27/2023,14:45,19.57,.65,7.18,6.86,74.96,2.41,1.52,.12,16900,5.5
05/27/2023,15:00,19.73,.65,7.18,6.89,75.53,2.43,1.64,.14,17300,5.5
05/27/2023,15:15,19.81,.65,7.18,6.93,76.01,2.35,1.63,.16,17300,5.7
05/27/2023,15:30,19.64,.65,7.18,6.86,74.99,2.29,1.31,.11,17000,5.7
05/27/2023,15:45,20.05,.65,7.18,6.79,74.92,2.38,1.52,.14,17500,5.8
05/27/2023,16:00,20.06,.66,7.15,6.42,70.88,2.31,1.26,.08,17500,5.8
05/27/2023,16:15,20.42,.66,7.2,6.87,76.31,2.26,1.34,.13,17500,5.8
05/27/2023,16:30,19.67,.65,7.15,6.58,71.99,2.29,.94,.05,17200,5.4
05/27/2023,16:45,19.86,.66,7.18,6.75,74.17,2.27,1.09,.08,16400,5
05/27/2023,17:00,19.92,.67,7.16,6.68,73.47,2.23,1.06,.05,16100,4.7
05/27/2023,17:15,19.9,.67,7.16,6.53,71.76,2.32,1.05,.05,16100,4.2
05/27/2023,17:30,19.86,.66,7.17,6.58,72.27,2.35,1.03,.07,16400,3.9
05/27/2023,17:45,19.79,.66,7.15,6.62,72.67,2.18,1.07,.08,15900,3.8
05/27/2023,18:00,19.79,.66,7.17,6.66,73.11,2.3,1.07,.08,15900,3.8
05/27/2023,18:15,19.89,.66,7.15,6.44,70.81,2.22,1.07,.07,15900,3.8
05/27/2023,18:30,19.73,.66,7.15,6.49,71.09,2.25,1.04,.05,15400,3.8
05/27/2023,18:45,19.76,.66,7.15,6.56,71.95,2.26,.9,.02,15200,3.6
05/27/2023,19:00,19.69,.66,7.16,6.62,72.51,2.28,.96,.04,15600,3.6
05/27/2023,19:15,19.71,.66,7.16,6.63,72.68,2.23,.98,.06,15200,3.6
05/27/2023,19:30,19.99,.66,7.19,6.87,75.65,2.14,1.02,.08,14800,3.6
05/27/2023,19:45,20.09,.66,7.19,6.94,76.57,2.1,1.08,.05,14800,3.5
05/27/2023,20:00,20.03,.66,7.19,6.87,75.77,2.11,1.11,.06,14500,3.5
05/27/2023,20:15,19.81,.66,7.16,6.97,76.47,2.11,1.06,.05,13400,3.5
05/27/2023,20:30,19.68,.66,7.17,6.85,75.03,2.16,1.04,.05,12500,3.5
05/27/2023,20:45,19.51,.66,7.17,6.86,74.87,2.17,1.04,.09,12500,3.6
05/27/2023,21:00,19.55,.66,7.17,6.91,75.49,2.21,1.04,.07,12500,3.6
05/27/2023,21:15,19.46,.66,7.17,6.94,75.63,2.2,1.05,.07,12500,3.7
05/27/2023,21:30,19.45,.66,7.16,6.92,75.44,2.28,1.06,.03,12900,3.6
05/27/2023,21:45,19.45,.66,7.18,6.94,75.59,2.26,1.03,.04,13400,3.6
05/27/2023,22:00,19.42,.66,7.17,6.93,75.48,2.18,1.04,.06,13600,3.6
05/27/2023,22:15,19.37,.66,7.17,6.91,75.15,2.22,1.04,.06,14000,3.6
05/27/2023,22:30,19.34,.66,7.16,6.87,74.7,2.26,1.02,.05,14200,3.6
05/27/2023,22:45,19.35,.66,7.17,6.9,75.03,2.24,.99,.04,14600,3.6
05/27/2023,23:00,19.35,.66,7.17,6.9,75.01,2.22,.99,.04,14600,3.4
05/27/2023,23:15,19.3,.66,7.16,6.92,75.15,2.18,.96,.02,14600,3.4
05/27/2023,23:30,19.26,.66,7.18,6.95,75.46,2.21,.96,.05,14300,3.3
05/27/2023,23:45,19.28,.66,7.17,6.93,75.3,2.26,.94,.05,14300,3.4
05/28/2023,00:00,19.31,.66,7.17,6.93,75.31,2.22,1,.02,14300,3.3
05/28/2023,00:15,19.31,.66,7.17,6.88,74.73,2.35,.98,.05,14600,3.3
05/28/2023,00:30,19.31,.66,7.14,6.76,73.41,2.32,.93,.03,14600,3.2
05/28/2023,00:45,19.29,.66,7.16,6.9,74.95,2.33,.99,.06,14800,3.2
05/28/2023,01:00,19.27,.66,7.17,6.91,75.08,2.18,.99,.04,14800,3.2
05/28/2023,01:15,19.25,.66,7.17,6.91,75.05,2.28,.98,.02,15600,3.3
05/28/2023,01:30,19.27,.66,7.16,6.91,75.02,2.22,1,.05,15600,3.3
05/28/2023,01:45,19.28,.67,7.17,6.9,74.9,2.26,1.01,.05,15600,3.3
05/28/2023,02:00,19.25,.67,7.17,6.9,74.92,2.26,1.01,.06,15600,3.4
05/28/2023,02:15,19.26,.67,7.17,6.89,74.84,2.23,1.03,.05,15400,3.4
05/28/2023,02:30,19.23,.67,7.16,6.9,74.86,2.25,.98,.06,15200,3.4
05/28/2023,02:45,19.2,.67,7.17,6.9,74.77,2.21,1.01,.05,14800,3.4
05/28/2023,03:00,19.19,.67,7.17,6.9,74.77,2.24,.98,.07,15000,3.4
05/28/2023,03:15,19.18,.67,7.15,6.85,74.22,2.25,.99,.05,15000,3.4
05/28/2023,03:30,19.17,.66,7.16,6.84,74.11,2.21,1,.05,15000,3.4
05/28/2023,03:45,19.15,.66,7.17,6.85,74.2,2.21,1.03,.02,14700,3.4
05/28/2023,04:00,19.12,.66,7.17,6.86,74.28,2.16,1.02,.06,14300,3.4
05/28/2023,04:15,19.08,.66,7.16,6.85,74.08,2.24,1.01,.07,14500,3.5
05/28/2023,04:30,19.07,.66,7.18,6.85,74.1,2.17,1.03,.03,14100,3.4
05/28/2023,04:45,19.07,.66,7.18,6.87,74.25,2.2,1.03,.08,14100,3.5
05/28/2023,05:00,19.08,.66,7.18,6.85,74.13,2.21,1.06,.03,14100,3.5
05/28/2023,05:15,19.03,.66,7.17,6.87,74.23,2.19,1.04,.08,14000,3.5
05/28/2023,05:30,19.03,.66,7.18,6.85,74.01,2.25,1,.03,14000,3.4
05/28/2023,05:45,19.03,.66,7.17,6.85,73.97,2.14,1.03,.06,13700,3.6
05/28/2023,06:00,19.02,.66,7.18,6.84,73.9,2.17,1.1,.06,13700,3.6
05/28/2023,06:15,19.01,.66,7.16,6.76,72.98,2.21,.96,.05,13700,3.5
05/28/2023,06:30,19,.66,7.17,6.8,73.47,2.18,1.08,.06,13700,3.6
05/28/2023,06:45,18.99,.66,7.16,6.78,73.16,2.17,1.07,.05,13400,3.6
05/28/2023,07:00,19,.66,7.16,6.73,72.65,2.2,1.07,.05,13400,3.6
05/28/2023,07:15,19,.66,7.15,6.63,71.62,2.33,1.12,.05,13600,3.6
05/28/2023,07:30,18.99,.66,7.15,6.68,72.08,2.31,1.03,.04,13600,3.6
05/28/2023,07:45,19.05,.66,7.17,6.82,73.77,2.17,1,.03,13600,3.6
05/28/2023,08:00,19.06,.67,7.17,6.83,73.82,2.21,1.06,.06,14000,3.6
05/28/2023,08:15,19.12,.67,7.17,6.86,74.21,2.22,1.24,.09,14000,3.6
05/28/2023,08:30,19.25,.67,7.19,6.95,75.44,2.08,1.18,.09,14000,3.6
05/28/2023,08:45,19.31,.67,7.19,6.96,75.64,2.08,1.1,.06,14000,3.7
05/28/2023,09:00,19.28,.67,7.18,6.93,75.29,2.14,1.15,.04,13600,3.8
05/28/2023,09:15,19.53,.67,7.2,7,76.45,2.11,1.12,.05,12700,3.8
05/28/2023,09:30,19.66,.67,7.2,7.02,76.78,2.08,1,.06,11900,3.8
05/28/2023,09:45,19.71,.66,7.22,7.11,77.91,2.1,1.13,.05,11400,3.8
05/28/2023,10:00,19.92,.65,7.23,7.16,78.73,2.1,1.12,.09,11300,3.8
05/28/2023,10:15,20.12,.65,7.23,7.18,79.24,2.12,1.11,.07,11300,3.8
05/28/2023,10:30,20.3,.65,7.24,7.2,79.79,2.02,1.07,.05,11300,3.8
05/28/2023,10:45,20.43,.65,7.25,7.21,80.2,2.03,1.08,.1,11300,3.8
05/28/2023,11:00,20.6,.65,7.25,7.24,80.7,2.01,1.21,.09,11000,3.9
05/28/2023,11:15,20.6,.65,7.25,7.25,80.8,2.11,1.25,.11,11000,4
05/28/2023,11:30,20.78,.65,7.26,7.3,81.7,1.98,1.3,.08,10400,4.1
05/28/2023,11:45,20.65,.65,7.27,7.29,81.3,2.09,1.42,.12,10200,4.3
05/28/2023,12:00,20.73,.65,7.26,7.32,81.8,2.09,1.4,.1,10200,4.5
05/28/2023,12:15,20.81,.65,7.27,7.34,82.2,2.11,1.4,.12,10200,4.7
05/28/2023,12:30,20.69,.65,7.26,7.32,81.7,2.13,1.36,.11,11000,4.9
05/28/2023,12:45,20.64,.65,7.26,7.31,81.6,2.21,1.41,.15,11300,5.1
05/28/2023,13:00,20.61,.64,7.26,7.31,81.5,2.19,1.4,.11,11500,5.2
05/28/2023,13:15,20.69,.65,7.26,7.34,82,2.15,1.47,.11,11800,5.2
05/28/2023,13:30,20.65,.64,7.25,7.32,81.7,2.16,1.34,.11,12300,5.2
05/28/2023,13:45,20.94,.64,7.27,7.42,83.2,2.1,1.39,.12,12300,5.2
05/28/2023,14:00,20.82,.64,7.26,7.39,82.7,2.13,1.37,.11,12300,5.1
05/28/2023,14:15,20.94,.64,7.27,7.45,83.6,2.13,1.38,.09,12300,5.1
05/28/2023,14:30,21,.64,7.27,7.47,84,2.17,1.39,.13,12700,5.1
05/28/2023,14:45,20.96,.64,7.27,7.49,84.1,2.14,1.5,.11,12400,5.1
05/28/2023,15:00,21.01,.64,7.27,7.54,84.8,2.2,1.54,.14,12400,5.1
05/28/2023,15:15,21.11,.64,7.28,7.62,85.9,2.08,1.6,.14,12200,5.2
05/28/2023,15:30,21.13,.64,7.29,7.65,86.2,2.11,1.73,.16,12000,5.4
05/28/2023,15:45,21.27,.64,7.3,7.68,86.7,2.11,1.54,.13,12000,5.7
05/28/2023,16:00,21.02,.64,7.28,7.56,85,2.1,1.63,.17,11800,5.8
05/28/2023,16:15,21.36,.64,7.31,7.73,87.5,2.09,1.7,.17,11500,6
05/28/2023,16:30,21.24,.64,7.29,7.77,87.7,2.13,1.87,.16,11500,6.2
05/28/2023,16:45,21.19,.64,7.3,7.73,87.2,2.11,1.81,.18,11500,6.4
05/28/2023,17:00,21.17,.64,7.29,7.7,86.8,2.16,1.78,.2,11500,6.6
05/28/2023,17:15,21.19,.64,7.29,7.75,87.4,2.15,1.83,.16,11500,6.8
05/28/2023,17:30,21.17,.64,7.3,7.73,87.1,2.14,1.86,.19,11800,6.9
05/28/2023,17:45,21.19,.64,7.29,7.76,87.6,2.15,1.88,.17,12200,7
05/28/2023,18:00,21.18,.64,7.3,7.77,87.6,2.2,1.81,.19,12400,7
05/28/2023,18:15,21.17,.65,7.3,7.75,87.4,2.17,1.74,.16,12500,7
05/28/2023,18:30,21.15,.65,7.3,7.72,87,2.11,1.74,.17,12500,7
05/28/2023,18:45,21.13,.65,7.3,7.69,86.7,2.09,1.66,.15,12500,6.9
05/28/2023,19:00,21.13,.65,7.3,7.7,86.8,2.12,1.72,.11,12400,6.8
05/28/2023,19:15,21.11,.65,7.29,7.67,86.4,2.12,1.64,.13,12000,6.7
05/28/2023,19:30,21.09,.65,7.29,7.65,86.1,2.16,1.65,.13,12200,6.6
05/28/2023,19:45,21.08,.65,7.28,7.64,86,2.19,1.6,.12,12300,6.3
05/28/2023,20:00,21.05,.65,7.28,7.62,85.7,2.19,1.61,.14,12300,6.2
05/28/2023,20:15,21.06,.65,7.28,7.64,86,2.12,1.67,.15,11800,6.2
05/28/2023,20:30,21.05,.65,7.28,7.64,85.9,2.08,1.65,.12,11800,6.1
05/28/2023,20:45,21.05,.65,7.28,7.61,85.6,2.08,1.76,.13,11800,6.1
05/28/2023,21:00,21.02,.65,7.28,7.58,85.3,2.15,1.66,.1,12200,6.1
05/28/2023,21:15,21.01,.65,7.28,7.59,85.3,2.16,1.67,.11,12700,6
05/28/2023,21:30,20.99,.65,7.28,7.58,85.1,2.09,1.66,.13,12200,6.1
05/28/2023,21:45,20.95,.65,7.28,7.58,85.1,2.1,1.62,.1,11500,6.1
05/28/2023,22:00,20.97,.65,7.27,7.54,84.7,2.11,1.6,.1,11400,6
05/28/2023,22:15,20.95,.65,7.27,7.52,84.4,2.08,1.62,.12,11100,5.9
05/28/2023,22:30,20.93,.65,7.27,7.5,84.2,2.09,1.63,.12,11100,5.9
05/28/2023,22:45,20.91,.65,7.26,7.45,83.6,2.1,1.52,.12,11300,5.9
05/28/2023,23:00,20.88,.65,7.27,7.47,83.7,2.06,1.59,.12,11100,5.9
05/28/2023,23:15,20.87,.66,7.27,7.48,83.8,2.13,1.58,.14,11100,5.9
05/28/2023,23:30,20.85,.66,7.27,7.47,83.7,2.1,1.64,.15,11300,5.9
05/28/2023,23:45,20.85,.66,7.26,7.45,83.4,2.06,1.61,.1,11100,5.9
05/29/2023,00:00,20.83,.66,7.26,7.42,83.1,2.1,1.56,.1,11100,5.8
05/29/2023,00:15,20.81,.66,7.27,7.48,83.7,2.04,1.64,.1,11100,5.8
05/29/2023,00:30,20.8,.66,7.26,7.42,83.1,2.05,1.65,.11,10800,5.8
05/29/2023,00:45,20.8,.66,7.26,7.39,82.8,2.02,1.57,.12,10200,5.8
05/29/2023,01:00,20.79,.66,7.27,7.44,83.2,2.12,1.57,.12,10800,5.8
05/29/2023,01:15,20.77,.66,7.26,7.44,83.3,2.1,1.61,.13,10800,5.8
05/29/2023,01:30,20.76,.66,7.27,7.45,83.3,2.11,1.66,.1,10800,5.7
05/29/2023,01:45,20.75,.66,7.26,7.44,83.2,2.1,1.61,.13,11300,5.8
05/29/2023,02:00,20.73,.66,7.26,7.39,82.6,2.06,1.63,.11,10800,5.8
05/29/2023,02:15,20.73,.66,7.26,7.37,82.4,2.1,1.71,.11,11300,5.8
05/29/2023,02:30,20.73,.66,7.25,7.41,82.9,2.06,1.73,.13,11300,5.9
05/29/2023,02:45,20.71,.66,7.24,7.32,81.8,2.06,1.72,.11,11300,5.9
05/29/2023,03:00,20.71,.67,7.24,7.41,82.8,2.05,1.88,.17,10800,6.1
05/29/2023,03:15,20.69,.67,7.25,7.43,83,2.29,1.95,.18,10800,6.2
05/29/2023,03:30,20.68,.67,7.24,7.38,82.4,2.05,1.95,.16,10200,6.3
05/29/2023,03:45,20.67,.67,7.24,7.44,83.1,2.18,1.95,.13,10200,6.5
05/29/2023,04:00,20.66,.67,7.24,7.41,82.8,2.1,1.79,.11,10800,6.6
05/29/2023,04:15,20.65,.67,7.24,7.34,81.9,2.04,1.91,.15,10200,6.9
05/29/2023,04:30,20.63,.67,7.24,7.39,82.5,2.13,1.78,.13,10800,6.9
05/29/2023,04:45,20.63,.67,7.24,7.34,81.9,2.13,1.77,.12,11600,6.9
05/29/2023,05:00,20.63,.67,7.23,7.32,81.6,2.07,1.57,.13,11600,6.7
05/29/2023,05:15,20.61,.68,7.24,7.37,82.2,2.09,1.79,.15,11100,6.5
05/29/2023,05:30,20.59,.68,7.23,7.31,81.5,2.02,1.75,.13,11100,6.5
05/29/2023,05:45,20.59,.68,7.24,7.33,81.8,1.99,1.86,.13,10800,6.5
05/29/2023,06:00,20.56,.68,7.22,7.28,81.1,2.1,1.45,.07,10800,6.4
05/29/2023,06:15,20.55,.68,7.23,7.29,81.2,2.02,1.59,.12,10800,6.4
05/29/2023,06:30,20.54,.68,7.23,7.23,80.6,2.05,1.47,.1,10200,6.1
05/29/2023,06:45,20.53,.68,7.23,7.28,81,2.13,1.6,.13,10200,5.9
05/29/2023,07:00,20.5,.68,7.24,7.26,80.8,2.11,1.5,.11,10500,5.9
05/29/2023,07:15,20.5,.68,7.23,7.23,80.4,1.97,1.49,.08,9600,5.6
05/29/2023,07:30,20.49,.68,7.23,7.25,80.6,1.99,1.65,.11,9600,5.6
05/29/2023,07:45,20.48,.68,7.23,7.23,80.4,2.2,1.48,.12,10600,5.4
05/29/2023,08:00,20.45,.68,7.23,7.22,80.3,2.15,1.51,.1,10800,5.5
05/29/2023,08:15,20.47,.68,7.25,7.27,80.9,2.01,1.48,.12,10800,5.4
05/29/2023,08:30,20.44,.68,7.23,7.19,79.96,2.12,1.34,.11,11600,5.4
05/29/2023,08:45,20.44,.68,7.23,7.15,79.49,2.04,1.5,.1,10600,5.4
05/29/2023,09:00,20.45,.68,7.22,7.16,79.64,1.96,1.37,.12,9300,5.4
05/29/2023,09:15,20.55,.68,7.25,7.31,81.4,2.11,1.48,.13,10600,5.4
05/29/2023,09:30,20.51,.68,7.24,7.28,81,2.09,1.5,.11,11300,5.4
05/29/2023,09:45,20.56,.68,7.26,7.38,82.2,2.12,1.63,.14,11300,5.5
05/29/2023,10:00,20.59,.68,7.25,7.32,81.6,1.95,1.62,.14,10400,5.5
05/29/2023,10:15,20.6,.7,7.24,7.25,80.8,1.87,1.24,.08,10400,5.5
05/29/2023,10:30,20.62,.73,7.22,7.14,79.63,1.9,1.06,.09,8700,5.5
05/29/2023,10:45,20.52,.75,7.21,7.04,78.42,1.93,1.03,.05,7600,5.3
05/29/2023,11:00,20.53,.75,7.22,7.08,78.9,1.97,1.02,.06,7700,4.9
05/29/2023,11:15,20.42,.77,7.22,7.05,78.39,2.06,1,.03,7700,4.2
05/29/2023,11:30,20.44,.77,7.22,7.04,78.32,2.05,.97,.05,7700,3.7
05/29/2023,11:45,20.41,.76,7.22,7.08,78.68,2.12,.97,.03,7700,3.5
05/29/2023,12:00,20.34,.76,7.22,7.02,77.93,2.12,.94,.04,9000,3.4
